stillborn;Stillborn;Mort-né;;;Mortinato;;;;;;;;;x;
EVTOPTAPIL33;Just as we thought.;Comme nous le pensions.;;;Como pensábamos.;;;;;;;;;x;
EVTTOOLTIPPIL33;may be the real father;peut être le véritable père.;;;puede ser el verdadero padre.;;;;;;;;;x;
EVTTOOLTIPPIL34;will want to hear of this;voudra être au courant.;;;querrá estar al corriente.;;;;;;;;;x;
EVTDESCPIL34;[From.GetTitledFirstName] comes to you with the results of the investigation. Apparently, [From.GetSheHe]'s learned that [Root.PlotTarget.Mother.GetTitledFirstName] has been sleeping with [Root.PlotTarget.Mother.Lover.GetTitledFirstName].;[From.GetTitledFirstName] vient à vous avec les résultats de son enquête. Apparemment, [From.GetSheHe] a appris que [Root.PlotTarget.Mother.GetTitledFirstName] a couché avec [Root.PlotTarget.Mother.Lover.GetTitledFirstName].;;;[From.GetTitledFirstName] viene con los resultados de la investigación. Aparentemente, ha descubioerto que [Root.PlotTarget.Mother.GetTitledFirstName] se acuesta con [Root.PlotTarget.Mother.Lover.GetTitledFirstName].;;;;;;;;;x;
EVTOPTAPIL34;I think we may have just found [Root.PlotTarget.GetFirstName]'s real father.;Je pense que nous avons peut-être découvert le véritable père de [Root.PlotTarget.GetFirstName];;;Creo que hemos descubierto al verdadero padre de [Root.PlotTarget.GetFirstName];;;;;;;;;x;
EVTDESCPIL35;Word has reached you that [Root.PlotTarget.Mother.GetTitledFirstName]'s affair has ended, and she and her lover have gone their seperate ways. This has no bearing on the truth of [Root.PlotTarget.GetTitledFirstName]'s parentage, of course - but it may make it more difficult to prove.;Vous avez entendu dire que la liaison de [Root.PlotTarget.Mother.GetTitledFirstName] avec son amant a pris fin. Cela ne change rien quant à la vérité sur la légitimité de [Root.PlotTarget.GetTitledFirstName], mais cela va rendre la chose plus difficile à prouver. ;;;Descubres que la relación de [Root.PlotTarget.Mother.GetTitledFirstName] con su amante se ha acabado. Esto no cambia nada en cuanto a la verdad sobre la legitimidad de [Root.PlotTarget.GetTitledFirstName], pero lo hará más dificil de domostrar.;;;;;;;;;x;
EVTOPTAPIL35;A minor setback.;Une petite difficulté en plus.;;;Un pequeño contratiempo.;;;;;;;;;x;
HASEVIDENCE;Has Evidence\n;A des preuves\n;;;Tiene pruebas\n;;;;;;;;;x;
pil_confront_father;Confront [Root.PlotTarget.Father.GetTitledFirstName];Se confronter à [Root.PlotTarget.Father.GetTitledFirstName];;;Se enfrentará a [Root.PlotTarget.Father.GetTitledFirstName];;;;;;;;;x;
pil_confront_father_desc;The time has come. You've carefully gathered your evidence, and now it is time to bring the truth to light. [Root.PlotTarget.Father.GetFirstName] must know the truth of [Root.PlotTarget.GetFirstName]'s birth.;Le temps est venu. Vous avez soigneusement réuni vos preuves, et maintenant il est temps de faire éclater la vérité au grand jour. [Root.PlotTarget.Father.GetFirstName] doit savoir la vérité sur la naissance de [Root.PlotTarget.GetFirstName].;;;Ha llegado el momento. Reúnes rigurosamente tus pruebas, es la hora de sacar la verdad a la luz. [Root.PlotTarget.Father.GetFirstName] debe saber la verdad sobre el nacimineto de [Root.PlotTarget.GetFirstName].;;;;;;;;;x;
EVTDESCPIL100;You look over your evidence one last time, carefully making sure you have left nothing out. Together with your conspirators, you set out to see [Root.PlotTarget.Father.GetTitledFirstName].;Vous jetez un dernier œil à vos preuves, vous assurant de n'avoir rien oublié. Vous avez l'intention de vous rendre avec vos complices devant [Root.PlotTarget.Father.GetTitledFirstName].;;;Das una última ojeada a las pruebas, asegurándote de no olvidar nada. Junto a tus cómplices, te reúnes con [Root.PlotTarget.Father.GetTitledFirstName].;;;;;;;;;x;
EVTOPTAPIL100;The truth will come out, one way or the other.;La vérité va éclater au grand jour, d'une façon ou d'une autre.;;;La verdad saldrá a la luz, de una forma u otra.;;;;;;;;;x;
EVTTOOLTIPPIL100;reacts;réagit;;;reacciona;;;;;;;;;x;
EVTDESCPIL101;While visiting your father's court, you are shocked to hear of the arrival of a group led by [From.GetTitledFirstName] - and even more shocked when you discover what they intend. Apparently, they believe that [Root.Father.GetFirstName] isn't your father at all, and they intend to prove it.;Alors que vous vous rendez à la cour de votre père, vous êtes choqué d'apprendre l'arrivée d'un groupe mené par [From.GetTitledFirstName], qui n'hésite pas à clamer que [Root.Father.GetFirstName] n'est pas votre père et qu'ils ont l'intention de le prouver. ;;;Mientras ibas a la corte de tu padre, te sorprendes al descubrir la llegada de un grupo liderado por [From.GetTitledFirstName], quien no duda en afirmar que [Root.Father.GetFirstName] no es tu verdadero padre y que tienen la intención de demostrarlo.;;;;;;;;;x;
EVTOPTAPIL101;This is an outrage!;Odieux mensonges !;;;Esto es un ultraje!;;;;;;;;;x;
EVTTOOLTIPPIL101;grants the conspirators an audience;reçoit le groupe en audience.;;;otorga una audiencia a los conspiradores.;;;;;;;;;x;
EVTDESCPIL102;A group led by [FromFrom.GetTitledFirstName] have arrived at your court and demanded an audience. They claim that they believe [From.GetFirstName] is not your [From.GetRootRelation] at all, but the child of an illicit affair between [From.Mother.GetFirstName] and another man. They demand that you denounce and disinherit [From.GetHerHim] immediately.;Un groupe dirigé par [FromFrom.GetTitledFirstName] est arrivé à la cour et a demandé audience. Ils disent que [From.GetFirstName] n'est pas notre [From.GetRootRelation], mais l'enfant d'une relation entre [From.Mother.GetFirstName] et un autre homme. Ils exigent que vous dénonciez immédiatement cette infamie et déshéritiez le fruit de l'adultère.;;;Un grupo dirigido por [FromFrom.GetTitledFirstName] ha llegado a la corte y pide una audiencia. Dicen que [From.GetFirstName] no es el padre de nuestro [From.GetRootRelation], si no el fruto de una relación entre [From.Mother.GetFirstName] y otro hombre. Exigen que denuncies inmediatamente esta infamia y desheredes el fruto del adulterio.;;;;;;;;;x;
EVTOPTAPIL102;Sadly, I'm sure they're right.;Malheureusement j'ai la certitude qu'ils disent la vérité. ;;;Desgraciadamente tengo la certeza de que dicen la verdad.;;;;;;;;;x;
EVTOPTBPIL102;Ah, yes, a 'bastard'. You may consider the claim dismissed.;Ah oui… un(e) 'bâtard(e)'… je vous suggère de disparaître de ma vue le plus tôt possible.;;;Ah si… un 'bastardo'...os sugiero que desaparezcáis de mi vista lo antes posible.je vous suggère de disparaître de ma vue le plus tôt possible.;;;;;;;;;x;
EVTTOOLTIPPIL102;They present the following evidence:\n;Ils présentent les preuves suivantes:\n;;;presentan las pruebas siguientes:\n;;;;;;;;;x;
EVTTOOLTIPPIL103;will be declared a bastard\n;sera déclaré bâtard;;;será declarado bastardo\n;;;;;;;;;x;
EVTDESCPIL103;You look on in horror as [From.GetTitledFirstName] makes [From.GetHerHis] decree. [From.GetSheHeCap] proclaims you disinherited and a bastard, and strips you of your family name.;Vous êtes horrifié alors que [From.GetTitledFirstName] proclame son décret. [From.GetSheHeCap] ne vous reconnait plus comme son enfant, vous déclare bâtard(e) et vous déshérite. Même votre nom de famille vous est enlevé. ;;;Te horrorizas mientras [From.GetTitledFirstName] proclama su decreto. Ya no te reconoce como su hijo, te declara bastardo y te deshereda. Además, te han quitado el apellido.;;;;;;;;;x;
EVTOPTAPIL103;Lies, all lies!;Mensonges ! Ce ne sont que des mensonges !;;;Mentiras! Son todo mentiras!;;;;;;;;;x;
EVTTOOLTIPPIL105;is horrified;est horrifié;;;está horrorizado;;;;;;;;;x;
EVTDESCPIL105;You return home to shocking news. A group of conspirators have convinced [From.GetTitledFirstName] that [FromFrom.GetTitledFirstName] is not his child at all, but the product of an illicit affair between you and some other man. [FromFrom.GetSheHeCap] has been stripped of [FromFrom.GetHerHis] family name and declared a bastard.;Vous rentrez chez vous, encore sous le choc de la nouvelle. Un groupe de conspirateurs a convaincu [From.GetTitledFirstName] que [FromFrom.GetTitledFirstName] n'était pas son enfant, mais le produit d'une relation adultérine entre vous et un autre homme. [FromFrom.GetSheHeCap] s'est vu refuser le droit de continuer à porter son nom de famille et a été déclaré(e) bâtard(e). ;;;Vuelves a casa, todavía impactada por la noticia. Un grupa de conspiradores ha convencido a [From.GetTitledFirstName] de  que [FromFrom.GetTitledFirstName] no es su hijo, sino el producto de una relación adúltera entre tu y otro hombre. Le han quitado el apellido y lo han declarado bastardo.;;;;;;;;;x;
EVTOPTAPIL105;Those wretches!;Quel malheur!;;;Qué lástima!;;;;;;;;;x;
EVTTOOLTIPPIL106;is pleased;est content;;;está contento;;;;;;;;;x;
EVTDESCPIL106;You and your conspirators gather before [From.GetTitledFirstName], and make your case. [Root.PlotTarget.GetTitledFirstName] looks on from the sidelines in growing horror, as [Root.PlotTarget.GetSheHe] realizes exactly what you intend. Finally, [From.GetFirstName] rises and makes his decision: to strip [Root.PlotTarget.GetFirstName] of [Root.PlotTarget.GetHerHis] inheritance and family name.;Vous et vos complices vous rendez devant [From.GetTitledFirstName], et présentez vos accusations. C'est l'horreur que vous percevez sur le visage de [Root.PlotTarget.GetTitledFirstName] tandis que se poursuit l'argumentaire et qu'[Root.PlotTarget.GetSheHe] realise ce que vous êtes en train de dire. A la fin, [From.GetFirstName] finit par se lever et énonce son verdict: il déchoit [Root.PlotTarget.GetFirstName] de son héritage et de son nom de famille. ;;;Tu y tus conspiradores os reunís ante [From.GetTitledFirstName], y presentáis las pruebas. Es horror lo que se percibe en el rostro de [Root.PlotTarget.GetTitledFirstName] mientras seguía la argumentación y se daba cuenta lo que estabas a punto de decir. Al final,  [From.GetFirstName] acabó por entonar su veredicto: abastarda a [Root.PlotTarget.GetFirstName] y le quita el apellido y herencia. ;;;;;;;;;x;
EVTOPTAPIL106;A wise decision, [From.PrimaryTitle.GetFOA];Une sage décision, [From.PrimaryTitle.GetFOA].;;;Una  sabia decisión, [From.PrimaryTitle.GetFOA].;;;;;;;;;x;
EVTDESCPIL107;[From.GetTitledFirstName] leads you and the rest of your conspirators before [FromFrom.GetTitledFirstName], and makes your case. [secret_bastard_plot_target.GetTitledFirstName] looks on from the sidelines in growing horror, as [secret_bastard_plot_target.GetSheHe] realizes exactly what you intend. Finally, [FromFrom.GetFirstName] rises and makes his decision: to strip [secret_bastard_plot_target.GetFirstName] of [secret_bastard_plot_target.GetHerHis] inheritance and family name.;[From.GetTitledFirstName] vous conduit vous et vos autres complices devant [FromFrom.GetTitledFirstName], et présente ses accusations. C'est l'horreur que vous percevez sur le visage de [secret_bastard_plot_target.GetTitledFirstName] tandis que se poursuit l'argumentaire et qu'[secret_bastard_plot_target.GetSheHe] realise ce qui est entrain d'être dit. A la fin, [FromFrom.GetFirstName] finit par se lever et énonce son verdict: il déchoit [secret_bastard_plot_target.GetFirstName] de son héritage et de son nom de famille. ;;;[From.GetTitledFirstName] te conduce ante [FromFrom.GetTitledFirstName], y presenta las pruebas. Es horror lo que se percibe en el rostro de [Root.PlotTarget.GetTitledFirstName] mientras seguía la argumentación y se daba cuenta lo que estabas a punto de decir. Al final,  [From.GetFirstName] acabó por entonar su veredicto: abastarda a [Root.PlotTarget.GetFirstName] y le quita el apellido y herencia.  ;;;;;;;;;x;
EVTOPTAPIL107;A wise decision, [FromFrom.PrimaryTitle.GetFOA];Une sage décision, [FromFrom.PrimaryTitle.GetFOA].;;;Una  sabia decisión, [FromFrom.PrimaryTitle.GetFOA].;;;;;;;;;x;
EVTDESCPIL10799;[Root.PrimaryTitle.GetFOA], we have received word of a great scandal from the court in [FromFrom.Capital.GetName]. Apparently a group of conspirators have found evidence that [From.GetTitledFirstNameWithDynasty] is not the child of [old_father.GetTitledFirstName], but the bastard of an illicit affair by [From.Mother.GetTitledFirstName]. [FromFrom.GetTitledFirstName] was convinced, and has stripped [From.GetFirstName] of [From.GetHerHis] inheritance and family name.;[Root.PrimaryTitle.GetFOA], nous avons entendu parler d'un grand scandale à la court de [FromFrom.Capital.GetName]. Apparemment un groupe de conspirateurs a trouvé des preuves selon lesquelles [From.GetTitledFirstNameWithDynasty] ne serait pas l'enfant de [FromFrom.GetTitledFirstName], mais le bâtard d'une liaison de [From.Mother.GetTitledFirstName]. [FromFrom.GetTitledFirstName] a été convaincu et a nié les droits de [From.GetFirstName] sur son héritage et son nom.;;;[Root.PrimaryTitle.GetFOA], nos enteramos de un gran escándalo en la corte de [FromFrom.Capital.GetName]. parece que un grupo de conspiradores ha encontrado pruebas que afirman que [From.GetTitledFirstNameWithDynasty] no es hijo de [FromFrom.GetTitledFirstName], sino el bastardo de una aventura de [From.Mother.GetTitledFirstName]. [FromFrom.GetTitledFirstName] ha sido convencido y ha negado los derechos de [From.GetFirstName] sobre su herencia y su dinastíaom.;;;;;;;;;x;
EVTOPTAPIL10799;Scandal indeed;Une scandale en effet.;;;Un escándalo, en efecto.;;;;;;;;;x;
EVTTOOLTIPPIL108;is angry;est en colère;;;está furioso;;;;;;;;;x;
EVTDESCPIL108;You and your conspirators gather before [From.GetTitledFirstName], and make your case. [Root.PlotTarget.GetTitledFirstName] looks on from the sidelines in growing horror, as [Root.PlotTarget.GetSheHe] realizes exactly what you intend. Finally, [From.GetFirstName] rises and makes his decision: to reject your claim. He finds your evidence firmly unconvincing, and has no intention of entertaining your nonsensical theories any further.;Vous et vos complices vous rendez devant [From.GetTitledFirstName], et présentez vos accusations. C'est l'horreur que vous percevez sur le visage de [Root.PlotTarget.GetTitledFirstName] tandis que se poursuit l'argumentaire et qu'[Root.PlotTarget.GetSheHe] realise ce que vous êtes en train de dire. A la fin, [From.GetFirstName] se lève et énonce son verdict: l'accusation est rejetée. Il trouve que vos preuves sont minces et non convaincantes et il a l'intention de tuer dans l'œuf vos 'théories fumeuses'.;;;Tu y tus cómplices os presentáis ante [From.GetTitledFirstName], y presentáis las pruebas. Es horror lo que se percibe en el rostro de [Root.PlotTarget.GetTitledFirstName] mientras seguía la argumentación y se daba cuenta lo que estabas a punto de decir. Al final,  [From.GetFirstName] acabó por entonar su veredicto: la acusación es rechazada. Él cree que las pruebas son muy débiles y nada convincentes y tiene la intención de cortar de raíz tus 'teorías extrafalarias'.;;;;;;;;;x;
EVTOPTAPIL108;I suppose that that's the end of it, then.;Je suppose que c'est la fin de toute cette histoire.;;;Supongo que es el fin de toda esta historia.;;;;;;;;;x;
EVTOPTBPIL108;He may be a fool - but his bannermen might not be.;C'est peut-être un fou, mais ce n'est peut-être pas le cas de ses bannerets.;;;Él puede ser un estúpido, pero seguramente sus vasallos no.;;;;;;;;;x;
EVTTOOLTIPPIL109;is pleased;est content;;;está contento;;;;;;;;;x;
EVTDESCPIL109;At first, of course, you find the proceedings horrifying, but soon it becomes apparent that you have nothing to fear - your accusers' argument is riddled with holes, their evidence unconvincing, and your father's patience thin. Finally, he rises to his feet in a fit of rage and demands that they never bring this nonsense before him ever again.;Bien entendu, au début, vous avez été horrifié par ces accusations, mais vous vous êtes rapidement rendu compte que vous n'aviez rien à craindre. Les arguments de vos accusateurs sont présentés avec maladresse, leurs preuves sont minces et la patience de votre père semble s'épuiser. Il finit par se lever, coupant court à cette mascarade et exigeant qu'on ne l'on ne vienne plus jamais lui raconter de telles sornettes. ;;;Por supuesto, al principio, estabas horrorizado por las acusaciones, pero te diste cuenta rápidamente de que no tenías nada que temer. Los argumentos que los acusadores presentaron con torpeza, las pruebas son débiles y la paciencia de tu padre se está acabando. Tu padre acaba por levantarse, cortando esta farsa y exigiendo que no vengan nunca más con semejantes tonterías.;;;;;;;;;x;
EVTOPTAPIL109;A wise decision, father.;Une sage décision père.;;;una sabia decisión padre.;;;;;;;;;x;
EVTTOOLTIPPIL110;is pleased;est content;;;está contento;;;;;;;;;x;
EVTDESCPIL110;You return home to shocking, yet pleasant news - a group of conspirators attempted to convince [From.GetTitledFirstName] that [FromFrom.GetFirstName] was not truly his child, but he rejected their foolish claims.;Vous rentrez chez vous, choqué mais soulagé. Un groupe de conspirateurs a tenté de convaincre [From.GetTitledFirstName] qu'il n'était pas le père de [FromFrom.GetFirstName], mais il a rejeté ces folles accusations. ;;;Vuelves a casa, sorprendido pero aliviado. Un grupo de conspiradores ha tratado de convencer a [From.GetTitledFirstName] de que no era el verdadero padre de [FromFrom.GetFirstName], pero él rechazó estas estúpidas acusaciones.;;;;;;;;;x;
EVTOPTAPIL110;I'm glad to see justice was done;Je suis heureuse d'apprendre que justice a été rendue. ;;;Me complace saber que se ha hecho justicia.;;;;;;;;;x;
EVTDESCPIL111;[From.GetTitledFirstName] leads you and the rest of your conspirators before [FromFrom.GetTitledFirstName], and makes your case. [secret_bastard_plot_target.GetTitledFirstName] looks on from the sidelines in growing horror, as [secret_bastard_plot_target.GetSheHe] realizes exactly what you intend. Finally, [FromFrom.GetFirstName] rises and makes his decision: to reject your claim. He finds your evidence firmly unconvincing, and has no intention of entertaining your nonsensical theories any further.;[From.GetTitledFirstName] vous conduit vous et vos autres complices devant [FromFrom.GetTitledFirstName], et présente ses accusations. C'est l'horreur que vous percevez sur le visage de [secret_bastard_plot_target.GetTitledFirstName] tandis que se poursuit l'argumentaire et qu'[secret_bastard_plot_target.GetSheHe] realise ce qui est en train d'être dit. A la fin, [FromFrom.GetFirstName] se lève et énonce son verdict: l'accusation est rejetée. Il trouve que vos preuves sont minces et non convaincantes et il a l'intention de tuer dans l'œuf vos 'théories fumeuses'.;;;Tu y tus cómplices os presentáis ante [From.GetTitledFirstName], y presentáis las pruebas. Es horror lo que se percibe en el rostro de [Root.PlotTarget.GetTitledFirstName] mientras seguía la argumentación y se daba cuenta lo que estabas a punto de decir. Al final,  [From.GetFirstName] acabó por entonar su veredicto: la acusación es rechazada. Él cree que las pruebas son muy débiles y nada convincentes y tiene la intención de cortar de raíz tus 'teorías extrafalarias'.;;;;;;;;;;x
EVTOPTAPIL111;I suppose that that's the end of it, then.;Je suppose que c'est la fin de toute cette histoire.;;;Supongo que es el fin de toda esta historia.;;;;;;;;;x;
EVTDESCPIL112;To [Root.PrimaryTitle.GetFOA] [Root.GetTitledFirstName]\nI write this letter to inform you of a great threat. [secret_bastard_plot_target.GetTitledFirstName] is not the child of [secret_bastard_plot_target.Father.GetTitledFirstName] at all, but the product of adultery on the part of [secret_bastard_plot_target.GetHerHis] mother and another man! I urge all good lords of the realm to take arms against this deception.\nSigned,\n[From.GetFirstNameoftheHouse], [From.GetTitle] of [From.PrimaryTitle.GetName];A [Root.PrimaryTitle.GetFOA] [Root.GetTitledFirstName]\nJ'écris cette lettre pour vous prévenir d'une grave menace. [secret_bastard_plot_target.GetTitledFirstName] n'est pas l'enfant de [secret_bastard_plot_target.Father.GetTitledFirstName], mais le produit d'une relation adultérine entre sa mère et un autre homme ! J'en appelle à tous les lords du royaume pour qu'ils prennent les armes et défendent la justice.\nSigné,\n[From.GetFirstName] de la maison [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];;;A [Root.PrimaryTitle.GetFOA] [Root.GetTitledFirstName]\nEscribo esta carta para advertiros de una grave amenaza. [secret_bastard_plot_target.GetTitledFirstName] no es el hijo de [secret_bastard_plot_target.Father.GetTitledFirstName], sino el resultado de una relación adúltera entres su madre y otro hombre. Hago un llamamiento a todos los señores del Reino para que tomen las armas y defiendan la justicia.\nFirmado,\n[From.GetFirstName] de la casa [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];;;;;;;;;x;
EVTOPTAPIL112;Of course, I should have known!;Mais bien sûr, j'aurais dû le savoir !;;;Por supuesto, debería haberlo sabido.;;;;;;;;;x;
EVTOPTBPIL112;All lies, of course.;Des balivernes, rien de plus.;;;Tonterías, nada más!;;;;;;;;;x;
EVTTOOLTIPPIL113;will be furious;sera furieux;;;estará furioso;;;;;;;;;x;
EVTDESCPIL113;The day after [From.GetTitledFirstName] leaves, [Root.job_maester.GetTitledFirstName] wakes you with yet more bad news. Apparently, your judgment wasn't good enough for [From.GetHerHim]. [From.GetSheHeCap] has sent ravens to all of your bannermen, attempting to convince them of [From.GetHerHis] case.;Le lendemain du départ de [From.GetTitledFirstName], [Root.job_maester.GetTitledFirstName] vous réveille avec de très mauvaises nouvelles. Apparemment, votre verdict ne l'a pas satisfait. [From.GetSheHeCap] a envoyé des corbeaux à tous vos bannerets, pour les convaincre du bien fondé de ses accusations. ;;;El dia después de la partida de [From.GetTitledFirstName], [Root.job_maester.GetTitledFirstName] te ha despertado con muy malas noticias. Aparentemente, tu veredicto no le satisfizo. Ha enviado cuervos a todos tus vasallos, para convencerles con sus fundadas acusaciones.;;;;;;;;;x;
EVTOPTAPIL113;How DARE [From.GetSheHe]?;Comment ose-t-[From.GetSheHe] ?;;;Cómo ha osado?;;;;;;;;;x;
EVTTOOLTIPPIL114;will be angry;sera en colère;;;estará furioso;;;;;;;;;x;
EVTDESCPIL114;Apparently, [FromFrom.GetFirstName]'s judgment wasn't good enough for [From.GetTitledFirstName]. [From.GetSheHeCap] has sent ravens to all of [FromFrom.GetFirstName]'s bannermen, attempting to convince them of [From.GetHerHis] case.;Apparemment, le verdict [FromFrom.GetFirstName] n'a pas satisfait [From.GetTitledFirstName]. [From.GetSheHeCap] a envoyé des corbeaux à tous les bannerets de [FromFrom.GetFirstName] pour les convaincre du bien fondé de ses accusations. ;;;Parece que, el veredicto de [FromFrom.GetFirstName] no satisfizo a [From.GetTitledFirstName]. Ha enviado cuervos a todos los vasallos de [FromFrom.GetFirstName] para convencerles de las fundadas acusaciones.;;;;;;;;;x;
EVTOPTAPIL114;How DARE [From.GetSheHe]?;Comment ose-t-[From.GetSheHe] ?;;;Cómo ha osado?;;;;;;;;;x;
EVTTOOLTIPPIL115;will be angry;sera en colère;;;estará furioso;;;;;;;;;x;
EVTDESCPIL115;The day after [From.GetTitledFirstName] leaves, [Root.job_maester.GetTitledFirstName] wakes you with yet more bad news. Apparently, your father's judgment wasn't good enough for [From.GetHerHim]. [From.GetSheHeCap] has sent ravens to all of your bannermen, attempting to convince them of [From.GetHerHis] case.;Le lendemain du départ de [From.GetTitledFirstName], [Root.job_maester.GetTitledFirstName] vous réveille avec de très mauvaises nouvelles. Apparemment le verdict de votre père ne l'a pas satisfait. Il a envoyé des corbeaux à tous vos bannerets pour les convaincre du bien fondé de ses accusation.;;;El dia después de la partida de [From.GetTitledFirstName], [Root.job_maester.GetTitledFirstName] te ha despertado con muy malas noticias. Aparentemente, el veredicto no le satisfizo. Ha enviado cuervos a todos tus vasallos, para convencerles con sus fundadas acusaciones.;;;;;;;;;x;
EVTOPTAPIL115;How DARE [From.GetSheHe]?;Comment ose-t-[From.GetSheHe] ?;;;Cómo ha osado?;;;;;;;;;x;
EVTDESCPIL116;It's done. You watch the ravens fly from your keep, delivering your letters to all the lords of the realm. Soon the whole world will know the truth.;C'est fait. Vous observez les corbeaux qui s'envolent depuis votre donjon, transportant vos lettres adressées à tous les lords du royaume. Bientôt le monde entier saura la vérité. ;;;Está hecho. Observas los cuervos volar desde tus almenas, transportando tus cartas dirigidas a todos los señores del Reino. Pronto todo el mundo sabrá la verdad.;;;;;;;;;x;
EVTOPTAPIL116;It looks like the investigation is over, then.;Il semble que l'enquête soit enfin terminée.;;;Parece que la investigación ha concluido.;;;;;;;;;x;
pil_send_ravens;Publish Your Evidence;Publier vos preuves;;;Publicar tus pruebas;;;;;;;;;x;
pil_send_ravens_desc;You've gathered the evidence. Now is the time to make sure the whole realm learns the truth of [Root.PlotTarget.GetTitledFirstName]'s parentage.;Vous avez réuni les preuves. Maintenant il est temps de vous assurer que tout le royaume apprenne la vérité sur la légitimité de [Root.PlotTarget.GetTitledFirstName].;;;Has reunido las pruebas. Ahora es el momento de asegurarse de que todo el Reino conoce la verdad sobre la legitimidad de [Root.PlotTarget.GetTitledFirstName].;;;;;;;;;x;
EVTTOOLTIPPIL117;You prepare the letter.;Vous préparez la lettre.;;;Preparas la carta.;;;;;;;;;x;
EVTDESCPIL117;You spend all evening preparing the letter, making careful note of all the evidence you have gathered, and copying it out by hand. By dawn, you are finished.;Vous passez la nuit à préparer la lettre, énumérant avec minutie toutes les preuves que vous avez réunies avant de les coucher sur le papier. A l'aube, vous avez enfin terminé. ;;;Pasas la noche escribiendo la carta, enumerando todas las pruebas que has reunido antes de plasmarlas en el papel. Al alba, finalmente terminas.;;;;;;;;;x;
EVTOPTAPIL117;Time to send the ravens.;Il est temps d'envoyer les corbeaux.;;;Es el momento de enviar los cuervos.;;;;;;;;;x;
EVTDESCPIL118;You awake to horrifying news - your [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] has apparently sent letters to all the lords in the realm, claiming that you are the product of adultery on the part of your mother.;A votre réveil vous apprenez une terrible nouvelle, [From.GetTitledFirstName] a apparemment envoyé des lettres à tous les lords du royaume, vous accusant d'être le produit d'un adultère mettant en cause votre mère. ;;;Cuando te levantas, descubres una terrible noticia, [From.GetTitledFirstName] ha enviado cartas a todos los señores del Reino, acusándote de ser el resultado de un adulterio perpetrado por tu madre.;;;;;;;;;x;
EVTOPTAPIL118;Lies, all lies!;Mensonges ! Ce ne sont que des mensonges !;;;Mentiras! Son todo mentiras!;;;;;;;;;x;
EVTDESCPIL119;You awake to horrifying news - your [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] has apparently sent letters to all the lords in the realm, claiming that your [secret_bastard_plot_target.GetRootRelation] [secret_bastard_plot_target.GetTitledFirstName] is the product of adultery on your part..;A votre réveil vous apprenez une terrible nouvelle, [From.GetTitledFirstName] a apparemment envoyé des lettres à tous les lords du royaume, accusant [secret_bastard_plot_target.GetTitledFirstName] d'être le produit d'un adultère que vous auriez perpétré.;;;Cuando te levantas, descubres una terrible noticia, [From.GetTitledFirstName] ha enviado cartas a todos los señores del Reino, acusando a [secret_bastard_plot_target.GetTitledFirstName] de ser el resultado de un adulterio por tu parte.;;;;;;;;;x;
EVTOPTAPIL119;Well, hopefully nobody will believe it.;Avec un peu de chance personne n'y croira.;;;Con suerte nadie le creerá.;;;;;;;;;x;
EVTDESCPIL120;Apparently, your secret is out. Your [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] has sent letters to all the lords in the realm, claiming that your secret child [secret_bastard_plot_target.GetTitledFirstNameWithDynasty] is the product of adultery.;Apparamment, le secret est dévoilé. [From.GetTitledFirstName] a envoyé des missives à tous les lords du royaume, accusant votre enfant caché [secret_bastard_plot_target.GetTitledFirstName] d'être le produit de l'adultère.;;;Parece que el secreto ha sido develado. [From.GetTitledFirstName] ha enviado misivas a todos los señores del Reino, acusando a tu hijo oculto [secret_bastard_plot_target.GetTitledFirstName] de ser el resultado de adulterio.;;;;;;;;;x;
EVTOPTAPIL120;Well, hopefully nobody will believe it.;Avec un peu de chance personne n'y croira.;;;Con suerte nadie le creerá.;;;;;;;;;x;
ACTIONSUCCEED;Success!\n;Succès!\n;;;Éxito!\n;;;;;;;;;x;
ACTIONFAIL;Failure!\n;Echec!\n;;;Fracaso!\n;;;;;;;;;x;
PILEVTRAITMISSING;They argue that [secret_bastard_plot_target.GetFirstName] lacks [secret_bastard_plot_target.GetHerHis] father's features.;Ils disent que [secret_bastard_plot_target.GetTitledFirstName] n'a guère de ressemblances avec son père.\n;;;Dicen que [secret_bastard_plot_target.GetTitledFirstName] no se parece en nada a su padre.\n;;;;;;;;;x;
PILEVTRAITPRESENT;They argue that [secret_bastard_plot_target.GetFirstName] has features neither of [secret_bastard_plot_target.GetHerHis] parents possess.;Ils disent que [secret_bastard_plot_target.GetTitledFirstName] possède des caractéristiques qui ne sont présentes chez aucun de ses parents.\n;;;Dicen que [secret_bastard_plot_target.GetTitledFirstName] tiene rasgos que no están presentes en ninguno de sus padres.\n;;;;;;;;;x;
PILEVAPPEARANCE;They argue that [secret_bastard_plot_target.GetFirstName] looks nothing like [secret_bastard_plot_target.GetHerHis] father.;Ils disent que [secret_bastard_plot_target.GetTitledFirstName] ne ressemble pas du tout son père.\n;;;Dicen que [secret_bastard_plot_target.GetTitledFirstName] no se parece a su padre.\n;;;;;;;;;x;
