#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
WARNING: SPOILERS ARE IN THIS FILE;;;;;;;;;;;;;;x
EVTDESC999900230;Stannis ASoS- Placeholder;Stannis ASoS- Maître de la place;;;Stannis ASoS- Marcador de posición;;;;;;;;;x
EVTOPTAfeast_for_crows.21;Yes, the Vale and the north shall unite;Le Val et le Nord doivent s'unir;;;Sí, el Valle y el Norte deben unirse;;;;;;;;;x
EVTOPTBfeast_for_crows.22;No, the Starks are disgraced;Non, les Stark ne sont plus rien;;;No, los Stark no son nadie;;;;;;;;;x
EVTDESCfeast_for_crows.24;[Root.PrimaryTitle.GetFOA], I thank you for your generous offer. I shall of course accept, and agree to betroth Lady Sansa and Ser Harrold at once. I am sure once the match is made public the Lords of the Vale will rally to her claim, and in doing so will unite The Vale and the North.\n\nYours,\n[From.GetTitle] [From.GetFirstName] of House [From.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], je vous remercie pour votre offre généreuse. Je donne bien entendu mon accord pour les fiançailles de lady sansa et de ser Harrold. Je suis sûr que lorsque l'évènement sera rendu public, les lords du Val se rallieront à leur revendication et ne manqueront pas de se battre pour unir le Val et le Nord.\n\nCordialement,\n[From.GetTitle] [From.GetFirstName] de la maison [From.GetOnlyDynastyName];;;[Root.PrimaryTitle.GetFOA], os agradezco vuestra generosa oferta. Doy mi visto bueno al acuerdo para el compromiso de Sansa Stark y Harrold Hardyng. Estoy seguro que cuando el evento se haga público, los señores del Valle se unirán a  su reivindicación y lucharán para unir El Valle y el Norte.\n\nCordialmente,\n[From.GetTitle] [From.GetFirstName] de la casa [From.GetOnlyDynastyName];;;;;;;;;x
EVTDESCfeast_for_crows.25;[Root.PrimaryTitle.GetFOA], I am afraid I cannot accept your offer, the girl's House is far to broken and disgraced to marry my ward, my ward who is heir to the Vale no less.\n\nRegards,\n[From.GetTitle] [From.GetFirstName] of House [From.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], j'ai bien peur de ne pouvoir accepter votre offre. La maison de la jeune fille et bien trop brisée et disgrâciée pour qu'elle puisse obtenir la main de mon pupille qui reste l'hériter du Val.\n\nCordialement,\n[From.GetTitle] [From.GetFirstName] de la maison [From.GetOnlyDynastyName];;;[Root.PrimaryTitle.GetFOA], me temo que no puedo aceptar vuestra oferta. La casa de la joven chica es demasiado desgraciada para que ella pueda obtener la mano de mi pupilo, que es el heredero del Valle.\n\nCordialmente,\n[From.GetTitle] [From.GetFirstName] de la casa [From.GetOnlyDynastyName];;;;;;;;;x
EVTOPTBfeast_for_crows.25;Fine, I'll marry her then;Bien, je vais donc me marier moi-même avec elle.;;;Bien, yo mismo me casaré con ella.;;;;;;;;;x
EVTOPTCfeast_for_crows.25;I shall think on this for a while;Je vais devoir à réfléchir à tout cela.;;;Debo reflexionar sobre todo esto.;;;;;;;;;x
reveal_sansa;Reveal Sansa Stark;Révéler l'identité de Sansa Stark;;;Revelar la identidad de Sansa Stark;;;;;;;;;x
reveal_sansa_desc;Sansa Stark, the girl wanted for questioning about King Joffrey's murder, is hidden under your care. When the time is right you can reveal her, and in doing so enforce her claim on the North.;Sansa Stark, la fille recherchée dans l'affaire du meurtre du roi Joffrey, est sous votre protection, cachée au reste du monde. Lorsque le temps sera venu, vous pourrez révéler son identité et ainsi appuyer ses revendication sur le Nord.;;;Sansa Stark, la joven desaparecida desde el asunto de la muerte del Rey Joffrey, está bajo tu protección, oculta al resto del mundo. Cuando llegue el momento, podrás revelar su identidad y así apoyar su reivindicación al Norte.;;;;;;;;;x
TOOLTIPfeast_for_crows.26;Sansa shall be revealed to the world;L'identité de Sansa doit être révélée à tous.;;;La identidad de Sansa será revelada para todo el mundo;;;;;;;;;x
EVTDESCfeast_for_crows.27;[Root.PrimaryTitle.GetFOA], we have received word that the suspected traitor Sansa Stark has been found. She apparently has been in the care of [FromFrom.GetTitle] [FromFrom.GetFirstNameWithDynasty] since she vanished after King Joffrey's murder. She has now been revealed by [FromFrom.GetTitle]  [FromFrom.GetFirstName], who no doubts has ambitions on the North.;[Root.PrimaryTitle.GetFOA], nous avons été informé que la traîtresse supposée, Sansa Stark, a été retrouvée. Elle semble avoir été sous la protection de [FromFrom.GetTitle] [FromFrom.GetFirstNameWithDynasty] depuis sa fuite après l'assassinat du roi Joffrey. Son identité vient d'être révélée par [FromFrom.GetTitle] [FromFrom.GetFirstName], qui a sans aucun doute des vues sur le Nord. ;;;[Root.PrimaryTitle.GetFOA], hemos sido informados de que la supuesta traidora, Sansa Stark, ha sido encontrada. Parece que ha estado bajo la protección de [FromFrom.GetTitle] [FromFrom.GetFirstNameWithDynasty] tras su huida después del asesinato del Rey Joffrey. Su identidad ha sido revelada por [FromFrom.GetTitle] [FromFrom.GetFirstName], que al parecer tiene ambiciones sobre el Norte. ;;;;;;;;;x
EVTOPTAfeast_for_crows.27;As her husband I will honour her claim;En tant que son mari, je vais appuyer ses revendications.;;;Como su marido, apoyaré su reclamación.;;;;;;;;;x
TOOLTIPfeast_for_crows.23;Lady Sansa and Ser Harrold will be secretly betrothed;Lady Sansa et ser Harrold vont être secrètement fiancés.;;;Sansa Stark y Harrold Hardyng se prometerán en secreto.;;;;;;;;;x
EVTOPTCfeast_for_crows.58;I am already Queen;Je suis déjà reine.;;;Ya soy Reina.;;;;;;;;;x
EVTNAMEdance_of_dragons.1;The Dance of the Dragons;La Danse des Dragons;;;La Danza de los Dragones;;;;;;;;;x
TOOLTIPdance_of_dragons.8;[This.GetTitledFirstName] will fly to Storm's End to treat with Lord Baratheon;[This.GetTitledFirstName] va voler jusqu'à Accalmie pour traiter avec lord Baratheon;;;[This.GetTitledFirstName] volará hasta Bastión de Tormentas para tratar con Lord Baratheon;;;;;;;;;x
EVTDESCdance_of_dragons.9;The realm is on the brink of war, both Aegon and Rhaenyra Targaryen have crowned themself after the death of Viserys I, and they both send envoys to me to ask for support. Aemond Targaryen has arrived on the back of the mighty Vhagar, and offers to marry one of my daughters if I were to support Aegon. But Lucerys Velaryon, son of Rhaenyra, has also arrived on Dragonback. He and Aemond almost come to blows on the yard, but my guards keep them apart. I will not have bloodshed under my roof.\nLucerys comes bearing a letter from Rhaenyra, she reminds me of the oath of allegiance my father swore to her, and bids I honour this and back her claim to the Iron Throne. After considering this I ask this boy which of my daughters he might wed if I do his mother's bidding. He blushes and says he is not free to marry and is betrothed to his cousin, I thought as much...;Le royaume est au bord de la guerre. Après la mort du roi Viserys, Aegon et Rhaenyra Targaryen se sont tous les deux couronnés et maintenant ils m'envoient leurs émissaires pour me demander mon aide. Aemond Targaryen est arrivé sur le dos du puissant Vhagar, et m'a offert sa promesse d'épouser l'un des mes filles si je venais à soutenir Aegon. Mais Lucerys Velaryon, le fils de Rhaenyra, est également arrivé, monté sur un dragon. Les deux princes ont presque faillit se battre mais mes gardes se sont interposés. Je ne tolèrerai pas qu'on verse le sang sous mon toit.\nLucerys est le porteur d'une lettre de Rhaenyra, elle me rappelle le voeu d'allégeance de mon père envers elle et espère que je m'en souviendrai lorsqu'il faudra apporter mon soutien à sa cause. Après avoir lu la lettre, j'ai demandé au garçon laquelle de mes filles il serait prêt à épouser en échange de mon soutien. Il a rougi et a dit qu'il n'était pas libre de se marier, qu'il était fiancé à sa cousine. Je m'en doutais...;;;El Reino está al borde de la guerra. Tras la muerte del Rey Viserys, Aegon y Rhaenyra Targaryen se coronaron y me han enviado a sus emisarios para pedir mi ayuda. Aemond Targaryen ha llegado a lomos del poderoso Vhagar, y ha prometido casarse con una de mis hijas si apoyaba a Aegon. Pero Lucerys Velaryon, el hijo de Rhaenyra, también ha llegado, montado sobre su dragón Arrax. Los dos príncipes estuvieron a punto de pelearse pero mis guardias se interpusieron. No toleraré que se derrame sangre bajo mi techo.\nLucerys es el portador de una carta de Rhaenyra, donde me recuerda el juramento de lealtad de mi padre hacia ella para que aporte mi apoyo a su causa. Tras leer la carta, le pregunté al joven muchacho con cual de mis hijas estaría dispuesto a desposarse a cambio de mi apoyo. Se sonrojó y dijo que no podía casarse, que estaba comprometido con su prima Rhaena. No se que hacer...;;;;;;;;;x
EVTOPTAdance_of_dragons.9;No matter, I will honour my father's oath;Ce n'est pas grave, je vais honorer le vœu de mon père. ;;;No es grave, honraré el juramento de mi padre. ;;;;;;;;;x
EVTOPTBdance_of_dragons.9;The Lord of Storm's End is not a dog to be whistled up!;Le seigneur d'Accalmie n'est pas un chien que l'on peut appeler en sifflant!;;;El Señor de Bastión de Tormentas no es un perro al que se le llama de un silbido!;;;;;;;;;x
EVTDESCdance_of_dragons.10;All thought Lucerys' mission to Storm's End would be simple, however Aemond Targaryen was also present. After being rebuffed by Lord Baratheon, Lucerys was persued by Aemond and slain over Shipbreaker Bay. This cannot go unavenged, this war of ravens ends now. Prince Daemon has also vowed to avenge Prince Lucerys, proclaiming: 'An eye for an eye, a son for a son'. ;Tout le monde pensait que la mission de Lucerys à Accalmie serait simple, cependant Aemond Targaryen s'y trouvait également. Après la rebuffade de lord Baratheon, Lucerys a été poursuivi par Aemond jusqu'à la Baie des Naufrageurs où il a été tué. Un tel acte ne peut rester impuni, la guerre des corbeaux est terminée. Le prince Daemon a juré de venger le prince Lucerys: 'Oeil pour oeil, fils pour fils'.;;;Todos pensaban que la misión de Lucerys en Bastión de Tormentas sería simple, sin embargo Aemond Targaryen también se encontraba allí. Tras el rechazo de Lord Baratheon, Lucerys fue perseguido por Aemond hasta la Bahía de los Naufragios donde murió. Cuando la noticia de su muerte llegó a Rocadragón, su madre se derrumbó, su hermano Joffrey juró venganza contra Aemond y Lord Borros, y Daemon Targaryen envió cartas desde Harrenhal con dos mensajes: 'Un ojo por un ojo, un hijo por un hijo' y 'Lucerys será vengado';;;;;;;;;x
EVTOPTAdance_of_dragons.10;My poor son...;Mon pauvre fils…;;;Mi pobre hijo…;;;;;;;;;x
EVTNAMEdance_of_dragons.12;A Son for a Son;Un fils pour un fils.;;;Un hijo por un hijo.;;;;;;;;;x
EVTDESCdance_of_dragons.12;Prince Aemond's killing of Lucerys Velaryon was a severe provacation, and Prince Daemon has not hesitated in retaliating. He sent two of his men, two gutter rats, to infiltrate the Red Keep, where I was sleeping. They captured me and my family and forced my mother to choose which one of us to kill. She picks my brother, but, in a cruel jape, the men proceeded to strike off my head instead.;Le meurtre de Lucerys Velaryon par le prince Aemond était une sévère provocation et le prince Daemon n'a pas hésité à répliquer. Il a envoyé deux de ses hommes, deux rats de gouttières, qui se sont infiltrés dans le Donjon Rouge où je dormais. Ils m'ont capturé ainsi que ma famille et forcé ma mère à choisir lequel d'entre nous devait mourir. Elle a choisi mon frère mais, lui jouant une farce cruelle, les deux hommes l'ont laissé tranquille et m'ont tranché la tête.;;;La muerte de Lucerys Velaryon a manos del Príncipe Aemond fue una gran provocación que el Príncipe Daemon no ha dudado en responder. Ha enviado dos de sus hombres, dos ratas de alcantarilla, que se han infiltrado en la Fortaleza Roja donde duermo. Me han capturado junto a mi familia y forzaron a mi madre a elegir cual de nosotros debería morir. Ella escogió a mi hermano pero, gastándole una broma pesada, lo dejaron tranquilo y me cortaron la cabeza.;;;;;;;;;x
EVTOPTAdance_of_dragons.12;Arrrgh!;Arrrgh !;;;Arrrgh!;;;;;;;;;x
EVTDESCdance_of_dragons.13;Prince Aemond's killing of Lucerys Velaryon was a severe provacation, and Prince Daemon has not hesitated in retaliating. He sent two of his men, two gutter rats, to infiltrate the Red Keep, where [From.GetTitledFirstName] was sleeping. They captured [From.GetHerHim] and [From.GetHerHis] family and forced [From.GetHerHis] mother to choose which one of them to kill. She picked the younger brother, but, in a cruel jape, the men proceeded to strike off [From.GetFirstName]'s head instead.;Le meurtre de Lucerys Velaryon par le prince Aemond était une sévère provocation et le prince Daemon n'a pas hésité à répliquer. Il a envoyé deux de ses hommes, deux rats de gouttières, qui se sont infiltrés dans le Donjon Rouge, où [From.GetTitledFirstName] dormait. Ils l'ont capturé ainsi que sa famille et forcé sa mère à choisir lequel de ses enfants devait mourir. Elle a choisi le plus jeune frère mais, lui jouant une farce cruelle, les deux hommes ont laissé tranquille le jeune prince et ont tranché la tête de [From.GetFirstName].;;;La muerte de Lucerys Velaryon a manos del Príncipe Aemond fue una gran provocación que el Príncipe Daemon no ha dudado en responder. Ha enviado dos de sus hombres, dos ratas de alcantarilla, que se han infiltrado en la Fortaleza Roja , donde [From.GetTitledFirstName] duerme. Lo capturaron junto a su familia y forzaron a su madre a elegir cual de sus hijos debería morir. Ella escogió al más joven pero, gastándole una broma pesada, lo dejaron tranquilo y le cortaron la cabeza a [From.GetFirstName].;;;;;;;;;x
EVTOPTAdance_of_dragons.13;Kinslayer! We will have blood!;Parricide ! Le sang va couler !;;;Matasangre! Correrá la sangre!;;;;;;;;;x
EVTDESCdance_of_dragons.14;Prince Aemond's killing of Lucerys Velaryon was a severe provacation, and Prince Daemon has not hesitated in retaliating. He sent two of his men to infiltrate the Red Keep, where [From.GetTitledFirstName] was sleeping. They captured [From.GetHerHim] and [From.GetHerHis] family and forced [From.GetHerHis] mother to choose which one of them to kill. She picked the younger brother, but, in a somehwat cruel manner, the men proceeded to strike off [From.GetFirstName]'s head instead.;Le meurtre de Lucerys Velaryon par le prince Aemond était une sévère provocation et le prince Daemon n'a pas hésité à répliqué. Il a envoyé deux de ses hommes infiltrer le Donjon Rouge, où [From.GetTitledFirstName] dormait. Ils l'ont capturé ainsi que sa famille et forcé aa mère à choisir lequel de ses enfants devait mourir. Elle a choisi le plus jeune frère mais, lui jouant une farce cruelle, les deux hommes ont laissé tranquille le jeune prince et ont tranché la tête de [From.GetFirstName].;;;La muerte de Lucerys Velaryon a manos del Príncipe Aemond fue una gran provocación que el Príncipe Daemon no ha dudado en responder. Ha enviado dos de sus hombres, dos ratas de alcantarilla, que se han infiltrado en la Fortaleza Roja , donde [From.GetTitledFirstName] duerme. Lo capturaron junto a su familia y forzaron a su madre a elegir cual de sus hijos debería morir. Ella escogió al más joven pero, gastándole una broma pesada, lo dejaron tranquilo y le cortaron la cabeza a [From.GetFirstName].;;;;;;;;;x
EVTOPTAdance_of_dragons.14;It is done, Lucerys is avenged;C'est fait, Lucerys est vengé.;;;Está hecho, Lucerys ha sido vengado.;;;;;;;;;x
EVTNAMEdance_of_dragons.15;Riot of King's Landing;Emeute de Port-Réal;;;Disturbios en Desembarco del Rey;;;;;;;;;x
EVTDESCdance_of_dragons.15;This war has dragged on, and the people of the city have risen in bloody riot. They are driven by panic and fear of Dragons falling on the city and burning them all. The Gold cloaks cannot keep control and eventually many gates and hills fall to [Root.GetPeasantNamePlural]. One such man, a Ser Perkin, has crowned his squire Trystane King, declaring him son of the late Viserys I.;Cette guerre a trop duré, les habitants de la ville se sont révoltés. Les émeutes sont la conséquence directe de la peur panique des dragons et de leurs ravages. Les Manteaux d'or ne peuvent contrôler la foule et les portes ainsi que les collines tombent les unes après les autres. L'un des émeutiers, ser Perkin, a couronné son écuyer Trystane, proclamant à qui voulait l'entendre qu'il était le fils du roi Viserys.;;;Esta guerra ha durado demasiado, los habitantes de la ciudad se han sublevado. Los disturbios son la consecuencia directa del miedo y el pánico a los dragones y sus estragos. Los Capas Doradas no pueden controlar la muchedumbre y las puertas y las colinas caen unas tras otras. Uno de los sublevados, Ser Perkin, ha coronado a su escudero Trystane, proclamándolo Rey e hijo bastardo del Rey Viserys.;;;;;;;;;x
EVTOPTAdance_of_dragons.15;Madness;Folie;;;Locura;;;;;;;;;x
TOOLTIPfeast_for_crows.52;[This.PrimaryTitle.GetName] will join you;[This.PrimaryTitle.GetName] va vous rejoindre;;;[This.PrimaryTitle.GetName] se te unirá;;;;;;;;;x
EVTDESCfeast_for_crows.202;Mance Rayder's son, the infant dubbed the wildling prince, is surely in danger from Mellisandre, who would want to burn him for his king's blood. If I were to send him south with Sam and Gilly disguised as their bastard child, and keep Gilly's newborn child here at the Wall, the child could be spared such suffering.;Le fils de Mance Ryder est sûrement menacé par Mélisandre qui veut le brûler, lui et son sang de roi. Si j'échangeais l'enfant avec celui de Vère, je pourrais le sauver en l'envoyant au sud avec Sam et sa mère.;;;El hijo de Mance Ryder, el príncipe salvaje, está amenazado por Melisandre que quiere quemarlo por su sangre real. Si pudiera enviarlo al sur con Sam y Elí haciéndolo pasar como su hijo bastardo, manteniendo al niño de Elí aquí en el Muro, podría salvar al niño de tal cruel destino.;;;;;;;;;x
EVTOPTAfeast_for_crows.202;Yes, it must be done;Oui, cela doit être fait.;;;Sí, debe hacerse.;;;;;;;;;x
EVTOPTBfeast_for_crows.202;Stannis would not approve;Stannis n'approuverait pas.;;;Stannis no lo aprobaría.;;;;;;;;;x
TOOLTIPfeast_for_crows.203;The wildling prince will be sent south with Sam and be left his father at Horn Hill, disguised as his bastard child with Gilly.;Le prince sauvageon sera envoyé au sud avec Sam et sera placé à Corcolline avec Vère où il passera pour le fils bâtard de Samwell.;;;El príncipe salvaje será enviado al sur con Sam y será llevado junto a Elí a Colina Cuerno donde se criará como el hijo bastardo de Samwell.;;;;;;;;;x
TOOLTIPfeast_for_crows.204;Gilly's babe will be left here and disguised as the wildling prince, Mance Rayder's son.;L'enfant de Vère sera laissé ici et prendra l'identité du prince sauvageon, le fils de Mance Rayder.;;;El hijo de Elí se quedarña aquí y tomará la identidad del prínicpe salvaje, el hijo de Mance Rayder.;;;;;;;;;x
enforce_victory_AFFC;Enforce Victory;Décréter la victoire;;;Imponer la victoria;;;;;;;;;x
enforce_victory_AFFC_desc;Enforce Victory;Décréter la victoire;;;Imponer la victoria;;;;;;;;;x
EVTOPTFfeast_for_crows.57;These mongrel Valyrians will bend the knee to me;Ces bâtards de Valyriens devront ployer le genou.;;;Estos mestizos valyrios doblarán la rodilla.;;;;;;;;;x
EVTDESCfeast_for_crows.580;Queen Daenerys Stormborn, Breaker of Chains, has completed her conquest of Slaver's Bay, eradicating slavery in the process. Now, rather than return to her home in Westeros, she has chosen to remain in Meereen and rule the area as the new Empress of Ghiscar, taking all defeated cities into her new realm.;La reine Daenerys du Typhon, la Briseuse de chaines, a achevé sa conquête de la Baie des Serfs, mettant fin, dans la foulée, à l'esclavage. Désormais, au lieu de s'en retourner chez elle à Westeros, elle a décidé de rester à Meereen et de gouverner la région en tant que nouvelle Impératrice du Pays de Ghis qui comprend toutes les cités qu'elle a vaincues.;;;La Reina Daenerys de la Tormenta, Rompedora de Cadenas, ha completado su conquista de la Bahía de los Esclavos, poniendo fin a la esclavitud. Ahora, en vez de regresar a su casa de Poniente, ha decidido quedarse en Meereen y gobernar la región como nueva Emperatriz de Ghiscar incluyendo en su nuevo Imperio las ciudades que ha conquistado.;;;;;;;;;x
EVTOPTAfeast_for_crows.580;The silver haired savage should go home;La sauvage aux cheveux d'argent devrait rentrer chez elle.;;;La salvaje de pelo plateado debería regresar a su casa.;;;;;;;;;x
EVTDESCfeast_for_crows.600;I have claimed the Iron Throne which is mine by rights.  Now it is time to deal with the real threat, I will summon all leal lords to ride north with me and do battle with our true enemy.;J'ai récupéré le Trône de fer qui m'appartient de droit. Maintenant il est temps d'affronter la véritable menace, je vais demander à tous les lords de me suivre au nord pour combattre notre véritable ennemi.;;;He recuperado el Trono de Hierro, el cual me pertenecía por derecho. Ahora es el momento de afrontar la verdadera amenaza, pediré a todos los señores que me sigan al Norte para combatir a nuestro verdadero enemigo.;;;;;;;;;x
EVTOPTAfeast_for_crows.600;To save the kingdom.;Pour sauver le royaume.;;;Para salvar al Reino.;;;;;;;;;x
claim_stormlands_ACOK;War for The Stormlands;Guerre pour les Terres de l'Orage;;;Guerra por las Tierras de la Tormenta;;;;;;;;;x
WAR_NAME_claim_stormlands_ACOK;$CLAIMANT$'s$ORDER$ War for $OTHER_TITLE$;$ORDER$ Guerre de $CLAIMANT$ pour $OTHER_TITLE$;;;$ORDER$ Guerra de $CLAIMANT$ por $OTHER_TITLE$;;;;;;;;;x
EVTDESCaegons_landing.9000;The Freehold of Valyria at the zenith of its power had neither a king nor an emperor. Instead, all freeholders had a say in its governance. In practice, however, the Freehold was ruled by the Lords Freeholder, powerful noble families who rode dragons into battle. Perhaps I should give up my crown as [Root.GetTitle] and instead revive this tradition?;Les Possessions de Valyria, au zénith de leur puissance, n'ont jamais eu de roi ou d'empereur. Tous les Possessionnés pouvaient avoir leur mot à dire. En pratique cependant, les Possessions étaient gouvernées par les seigneurs dragons, de puissantes familles nobles qui montaient des dragons à la guerre. Peut-être devrais-je abandonner ma couronne de [Root.GetTitle] et faire revivre cette tradition ? ;;;El Feudo Franco de Valyria, en el cénit de su poder, no fue un imperio o un reino, sino una agrupación de feudos autónomos. En la práctica, sin embargo, el Feudo fue gobernado por los Señores Dragón, cuarenta poderosas familias de gran riqueza, alta cuna y una fuerte capacidad de hechicería, siendo las familias que controlaban y montaban dragones en la batalla. Tal vez debería abandonar mi corona de [Root.GetTitle] y restaurar esta tradición?;;;;;;;;;x
EVTOPTAaegons_landing.9000;Yes, we shall all have a say;Oui, nous avons tous notre mot à dire.;;;Sí, todos hemos de tener voz.;;;;;;;;;x
TOOLTIPaegons_landing.9000;The Freehold is revived under a new merchant republic, with all valyrian families joining House Targaryen in it's governance.\n[Root.GetTitledFirstName] is declared Archon for Life. All successors will serve five year terms.;Les Possessions renaissent sous la forme d'une nouvelle république marchande, toutes les familles valyriennes rejoignent la maison Targaryen pour gouverner.\n\n;;;El Feudo Franco renace bajo la forma de una nueva república mercante, todas las familias valyrias se unen a la casa Targaryen para gobernar.\n\n;;;;;;;;;x
opinion_revived_freehold;Revived the Freehold;A fait renaître les Possessions;;;Ha refundado el Feudo Franco;;;;;;;;;x
EVTOPTBaegons_landing.90;No, I am the rightful [Root.GetTitle]!;Non, je suis le(a) [Root.GetTitle] légitime !;;;No, yo soy el [Root.GetTitle] legítimo!;;;;;;;;;x
EVTDESCrogue_prince.2;My brother Daemon is ever ambitious, and is seemingly impatient for a crown. He has allied with Corlys Velaryon to remove The Three Daughters from The Stepstones, so as to stop their wanton piracy. Perhaps I should help with funds from the treasury? The lords of the Narrow Sea would surely appreciate this action against piracy.;Mon frère Daemon est toujours ambitieux et semble impatient d'obtenir une couronne. Il s'est allié avec Corlys Velaryon pour expulser les Trois Filles des Degrés de Pierre our mettre fin à leur piraterie injustifiée. Peut-être devrais-je l'aider en financant son expédition ? Les seigneurs du Détroit apprécieront sûrement ce geste contre la piraterie.;;;Mi hermano Daemon es siempre ambicioso y parece ansioso por una corona. Se ha aliado con Corlys Velaryon para expulsar a las Tres Hijas de los Peldaños de Piedra para poner fin a su piratería injustificada. Tal vez debería ayudarle financiando su expedición? Los Señores del Mar Angosto apreciarán este gesto contra la piratería.;;;;;;;;;x
EVTOPTArogue_prince.2;Let Daemon play at war. It keeps him out of trouble;Oui, je vais lui envoyer de l'argent.;;;Sí, le enviaré dinero.;;;;;;;;;x
EVTOPTBrogue_prince.2;No, I will not aid these rogue actions;Non, je ne vais pas prêter main forte à cette action inconsidérée.;;;No, no contribuiré a estas pícaras acciones.;;;;;;;;;x
EVTDESCrogue_prince.3;My dear brother, I applaud your campaign against the predations of the Three Daughters. I bid you every success. To aid in this I am sending you funds from the treasury, and granting you the blessing of my council.\n\nYours,\n[From.GetFirstName];Mon cher frère, j'applaudis ta campagne contre les Trois Filles. Je te souhaite d'être victorieux. Pour t'aider à accomplir ce grand projet, je t'envoie ces fonds, et je t'accorde la bénédiction de mon conseil.\n\nCordialement,\n[From.GetFirstName];;;Mi querido hermano, aplaudo tu campaña contra las Tres Hijas. Deseo que salgas victorioso. Para ayudarte a cumplir este gran proyecto, te envío estos fondos, y te concedo la bendición de mi Consejo.\n\nCordialmente,\n[From.GetFirstName];;;;;;;;;x
EVTOPTArogue_prince.3;It is a crown I want;C'est une couronne que je veux.;;;Es una corona lo que quiero.;;;;;;;;;x
EVTDESCrogue_prince.5;[Root.PrimaryTitle.GetFOA], [From.PrimaryTitle.GetName] is under attack from Daemon Targaryen and is need of aid. We implore you to join our coalition against our common enemy, so that the independent interests of both Dorne and The Triarchy can endure.\n\nSigned,\nThe High Council of The Triarchy;[Root.PrimaryTitle.GetFOA], [From.PrimaryTitle.GetName] est attaqué par Daemon Targaryen et a besoin d'aide. Nous vous implorons de rejoindre notre coalition contre notre ennemi commun, il en va de l'intérêt de la Triarchie mais également de l'indépendance de Dorne.\n\nSigné,\nLe Haut Conseil de la Triarchie;;;[Root.PrimaryTitle.GetFOA], [From.PrimaryTitle.GetName] ha sido atacado por Daemon Targaryen y necesita ayuda. Os ruego que os unáis a nuestra coalición contra nuestro enemigo común, vuestra ayuda nos vendría a la Triarquía muy bien, pero también ayudaría a consolidar la independencia de Dorne.\n\nFirmado,\nEl Alto Consejo de la Triarquía;;;;;;;;;x
EVTDESCrogue_prince.6;[Root.PrimaryTitle.GetFOA] [Root.GetTitledFirstName], [From.PrimaryTitle.GetName] shall of course answer [Root.PrimaryTitle.GetName]'s call, we shall ride forth immediately and help you strike down the Targaryens.\n\nYours,\n[From.GetTitledFirstNameWithDynasty] of [From.PrimaryTitle.GetName] ;[Root.PrimaryTitle.GetFOA] [Root.GetTitledFirstName], [From.PrimaryTitle.GetName] répondra bien entendu à l'appel de [Root.PrimaryTitle.GetName], nous allons nous mettre en route immédiatement pour vous aider à vaincre les Targaryens.\n\nCordialement,\n[From.GetTitledFirstNameWithDynasty] de [From.PrimaryTitle.GetName] ;;;[Root.PrimaryTitle.GetFOA] [Root.GetTitledFirstName], [From.PrimaryTitle.GetName] responderá a la llamada de [Root.PrimaryTitle.GetName], nos pondremos en camino de inmediato para ayudaros a vencer a los Targaryen.\n\nCordialmente,\n[From.GetTitledFirstNameWithDynasty] de [From.PrimaryTitle.GetName] ;;;;;;;;;x
EVTDESCrogue_prince.7;[Root.PrimaryTitle.GetFOA], we have received word from [From.PrimaryTitle.GetName]. [From.GetTitledFirstName] has led them to join a coalition in defence of [FromFrom.PrimaryTitle.GetName], and have issued a declaration of war against us.;[Root.PrimaryTitle.GetFOA], nous avons reçu des nouvelles en provenance de [From.PrimaryTitle.GetName]. [From.GetTitledFirstName] a rejoint une coalition pour défendre [FromFrom.PrimaryTitle.GetName], et nous a déclaré la guerre.;;;[Root.PrimaryTitle.GetFOA], hemos recibido noticias provenientes de [From.PrimaryTitle.GetName]. [From.GetTitledFirstName] se ha unido a una coalición para defender [FromFrom.PrimaryTitle.GetName], y nos ha declarado la guerra.;;;;;;;;;x
EVTDESCrogue_prince.9;My friend Daemon Targaryen has managed to consolidate his rule over the Stepstones, greatly diminishing the threat of piracy there. The Three Daughters remain strong however, still threatening the shipping of the Narrow Sea. Perhaps I should offer my fleet to King Daemon so he can finally crush this alliance?;Mon ami Daemon Targaryen est parvenu à consolider sa mainmise sur les Degrés de Pierre, diminuant ainsi la menace pirate. Les Trois Filles restent pourtant puissantes et menacent toujours la navigation dans le Détroit. Peut-être devrais-je offrir ma flotte au roi Daemon pour qu'il puisse écraser une bonne fois pour toute cette alliance ?;;;Mi amigo Daemon Targaryen ha logrado consolidar su control sobre los Peldaños de Piedra, disminuyendo así la amenaza de los piratas. Las Tres Hijas se mantienen fuertes y amenazan la navegación y el comercio en el Mar Angosto. Tal vez debería ofrecer mi flota al Rey Daemon para que pueda aplastar de una vez por todas a esta alianza?;;;;;;;;;x
EVTOPTArogue_prince.9;Together we will rule the Narrow Sea;Ensemble nous allons régner sur le Détroit;;;Juntos reinaremos sobre el Mar Angosto;;;;;;;;;x
EVTOPTBrogue_prince.9;This is nothing to do with me now;Cela ne me concerne plus désormais;;;Esto ya no me concierne;;;;;;;;;x
TOOLTIProgue_prince.10;You offer King Daemon a fleet in exchange for 100¤;Vous offrez une flotte au roi Daemon en échange de 100¤;;;Ofreces una flota al Rey Daemon a cambio de 100¤;;;;;;;;;x
