#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
opinion_promised_necromancy;Promised Revival;;;;;;;;;;;;;x
opinion_withdrawn_necromancy;Withdrawn Revival Promise;;;;;;;;;;;;;x
EVTDESCmaester.102;[From.GetTitledFirstNameNoRegnal] was repulsed at your suggestion, accusing you of evil necromancy! [From.GetSheHeCap] urges you not to speak of it again.;;;;;;;;;;;;;x
EVTOPTAmaester.102;[From.GetHerHisCap] loss;;;;;;;;;;;;;x
EVTDESCmaester.103;[From.GetTitledFirstNameNoRegnal] has indicated [From.GetSheHe] no longer requires your body for [From.GetHerHis] revival experiments.;;;;;;;;;;;;;x
EVTOPTAmaester.103;But you promised me!;;;;;;;;;;;;;x
EVTDESCmaester.105;revived by maester;;;;;;;;;;;;;x
EVTDESCmaester.105B;revived by maester first time;;;;;;;;;;;;;x
EVTOPTAmaester.105;;;;;;;;;;;;;;x
CUSTOMTOOLTIPmaester_saved_me;;;;;;;;;;;;;;x
EVTDESCmaester.106;Inform enemy was resurrected!;;;;;;;;;;;;;x
EVTOPTAmaester.106;;;;;;;;;;;;;;x
EVTDESCmaester.107;Inform you resurrected target!;;;;;;;;;;;;;x
EVTOPTAmaester.107;;;;;;;;;;;;;;x
EVTOPTmaester_resurrected;The Maester takes your body....;;;;;;;;;;;;;x
TOOLTIPbrew_happiness_potion_LINKS;Has 2 maester links in §Ymedicine§!;;;;;;;;;;;;;x
TOOLTIPhermetics_make_horoscope_LINKS;Has 2 maester links in §Yastronomy§!;;;;;;;;;;;;;x
choose_hermetic_art;Choose Maester Specialisation;Choisir un art hermétique;Hermetische Kunst wählen;;Elegir arte hermético;;;;;;;;;x
choose_hermetic_art_desc;Choose to focus on one of the subjects taught at §Y[Root.Society.GetName]§!. Doing so will allow you to choose a lifestyle trait.;Choisir de se concentrer sur des trois arts [Root.Get_only_du_Society]§Y[Root.Society.GetName]§!. Le faire permet de choisir un trait de style de vie.;"Wählt eine der drei Künste innerhalb des ""§Y[Root.Society.GetName]§!""-Zirkels aus. Anschließend könnt Ihr einen Lebensstil als neues besonderes Merkmal annehmen.";;Elige a cuál de las tres artes de §Y[Root.Society.GetName]§! te dedicarás. De ese modo, elegirás un rasgo de estilo de vida.;;;;;;;;;x
choose_hermetic_art_power_desc;Enables §Gright-clicking§! on your character's portrait in order choose a specialisation in one of the subjects of the Citadel, allowing you to decide on your lifestyle.;Permet de choisir un des trois arts des Hermétistes, vous permettant de décider de votre style de vie.\n(Faites un clic droit sur votre portrait);Ermöglicht es, per §GRechtsklick§! auf Euer Porträt eine von drei hermetischen Künsten als Lebensstil auszuwählen.;;Activa el §Gclic con el botón secundario§! en el retrato de tu personaje para elegir una de las tres artes del hermetismo y decidir tu estilo de vida.;;;;;;;;;x
choose_hermetic_art_allow_tooltip;Is not currently choosing a specialisation\n;Est autorisé à choisir un art hermétique en ce moment\n;Hat im Moment die Möglichkeit, eine hermetische Kunst auszuwählen\n;;En este momento se puede elegir un arte del hermetismo.\n;;;;;;;;;x
choose_hermetic_art_allow_tooltipB;Has §Y2§! [FromFrom.GetName]s;;;;;;;;;;;;;x
TOOLTIPhas_links_for_maester_rank_trigger;Has §Y10§! links from the Citadel;;;;;;;;;;;;;x
TOOLTIPhas_links_level_1_trigger;Has §Y6§! links from the Citadel;;;;;;;;;;;;;x
TOOLTIPhas_links_level_2_trigger;Has §Y12§! links from the Citadel;;;;;;;;;;;;;x
TOOLTIPhas_links_level_3_trigger;Has §Y18§! links from the Citadel;;;;;;;;;;;;;x
TOOLTIPhas_links_level_4_trigger;Has §Y24§! links from the Citadel;;;;;;;;;;;;;x
hermetics_write_magnum_opus;Write a Great Work;Écrire un magnum opus;Ein Magnum Opus schreiben;;Escribir magnum opus;;;;;;;;;x
hermetics_write_magnum_opus_desc;Record your life's work for posterity in a book to be kept at the Citadel library;Consignez le travail de votre vie pour la postérité dans un magnum opus chiffré.;Zeichnet in einem verschlüsselten Magnum Opus Euer Lebenswerk für die Nachwelt auf.;;Registra el trabajo de tu vida para la posteridad en una magnum opus codificada.;;;;;;;;;x
hermetics_wrote_magnum_opus_cd_tooltip;§Y[Root.GetTitledFirstName]§! has not already written a Great Work\n;[Root.Get_Le_TitledFirstNameJ] n'a pas déjà écrit un magnum opus\n;§Y[Root.GetTitledFirstName]§! hat noch nicht ein Magnum Opus geschrieben\n;;§Y[Root.GetTitledFirstName]§! aún no ha escrito una magnum opus.\n;;;;;;;;;x
TOOLTIPhermetics_SPECIALISATION;Has chosen a §Yspecialisation§! In a subject at the Citadel;;;;;;;;;;;;;x
TOOLTIPhermetics_write_magnum_opus_LINKS;Has §Y3§! Links in chosen specialisation;;;;;;;;;;;;;x
TOOLTIPinvite_hermetic_to_stargazing_LINKS;Has 2 maester links in either §Yastronomy§! or §Ytime and seasons§!;;;;;;;;;;;;;x
perform_necromancy;Offer Necromancy;;;;;;;;;;;;;x
TOOLTIPperform_necromancyA;NOT already the target of necromancer;;;;;;;;;;;;;x
TOOLTIPperform_necromancyB;Is NOT currently offering someone necromancy;;;;;;;;;;;;;x
TOOLTIPmaester.100;You approach [This.GetTitledFirstName] asking that if they die prematurely, that [This.GetHerHis] body will be given to you to perform a revival experiment on.;;;;;;;;;;;;;x
TOOLTIPperform_necromancyC;[This.GetTitledFirstName] will no longer be the target of your necromancy, and will be upset;;;;;;;;;;;;;x
TOOLTIPhermetics_acquire_ingredients_decision_LINKS;Has 2 maester links in either herblore, medicine, metallurgy or medicine;;;;;;;;;;;;;x
EVTDESC_MNM_102;Greetings [Root.GetTitledFirstName]!\nWe are delighted to learn that you have taken your first step towards true knowledge. The secrets of the Citadel may be obscured to you now, but in time you may come to understand them as I have.\n\nThe Conclave looks forward to receiving you in [c_the_citadel.Holder.Capital.GetName].\nSigned, [From.GetSocietyRank] [From.GetFirstName];Salutations, [Root.GetTitledFirstName] !\nNous sommes ravis d'apprendre que vous avez fait votre premier pas vers l'illumination. Les secrets du Corpus peuvent vous paraître obscurs, mais avec le temps vous pourrez les comprendre aussi bien que moi.\n\nGardez à l'esprit ce que vous voulez savoir, et [Root.GetHermesThriceBlessed], vous l'enseignera.\nSigné, [From.GetSocietyRank] [From.GetFirstName];Seid gegrüßt, [Root.GetTitledFirstName]!\nWir sind davon entzückt, zu erfahren, dass Ihr Euren ersten Schritt auf dem Weg zur Erleuchtung getan habt, [Root.GetTitle]. Die Geheimnisse des Corpus mögen Euch zwar jetzt noch verborgen sein, doch mit der Zeit werdet Ihr sie so wie ich selbst zu verstehen beginnen.\n\nDenkt immer an das Wissen, das Euch verheißen ist, dann wird [Root.GetHermesThriceBlessed] es Euch auch lehren.\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;Saludos, [Root.GetTitledFirstName]:\nNos complace saber que has dado tu primer paso hacia la iluminación, [Root.GetTitle]. Los secretos del Corpus pueden parecerte oscuros ahora, pero con el tiempo lograrás comprenderlos tan bien como yo.\n\nGuarda en tu mente lo que quieres aprender, que [Root.GetHermesThriceBlessed] te enseñará.\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
emerald_tablet;Obsidian Tablet;Table d'Émeraude;Smaragdtafel;;La Tabla de Esmeralda;;;;;;;;;x
EVTDESC_MNM_1418;To the honoured [Root.GetSocietyRank] [Root.GetTitledFirstNameNoRegnal],\n\n[Root.PrimaryTitle.GetFOA], I have a proposal which might interest you. An old letter detailing the possible locations of some lost scholarly writings came into my possession not many moons ago. If you fund an expedition, we can search for these treasures together!\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetFromThisHermeticsRank] [Root.GetFirstName],\nM[Root.GetOnA] [Root.GetSisterBrother], j'ai une proposition qui pourrait vous intéresser. Une vieille lettre détaillant les emplacements possibles de quelques écrits hermétiques perdus est venue en ma possession il y a quelques lunes de ça. Si vous financez une expédition, nous pourrions rechercher ces trésors ensemble !\n\nCe qui est en haut, tel est en bas.\nSigné, [From.GetSocietyRank] [From.GetFirstName];An [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\n\nm[Root.Geteineine] [Root.GetSisterBrother], ich habe einen Vorschlag, der Euch interessieren könnte. Vor wenigen Monaten kam ich in den Besitz eines alten Briefes, in dem ausführlich auf den möglichen Verbleib einiger verschollener hermetischer Schriften eingegangen wird. Falls Ihr die nötigen Geldmittel für eine Expedition aufbringt, können wir gemeinsam nach diesen Schätzen suchen!\n\nWie oben, so unten.\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;[Root.GetFromThisHermeticsRank] [Root.GetFirstName]:\n\n[Root.GetSisterBrother], tengo una propuesta que podría interesarte. No hace muchas lunas que me hice con una vieja carta en la que se detallan las posibles ubicaciones de algunos escritos herméticos perdidos hace tiempo. Si fundas una expedición, ¡podríamos buscar juntos esos tesoros!\n\nComo arriba, es abajo.\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_1420_B;To the honoured [Root.GetSocietyRank] [Root.GetTitledFirstNameNoRegnal],\nI have the best of news! Since our last correspondence I have acquired a map leading to a surviving chamber of the a library in Old Valyria! While the previous options remain – a tome here in [Root.Capital.GetName], a scroll in [temple_site.GetName] and tablet in [ruin_site.Holder.TopLiege.PrimaryTitle.GetName] – I would argue that this opportunity is too great to pass up.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetFromThisHermeticsRank] [Root.GetFirstName],\nJ'ai une excellente nouvelle ! Depuis notre dernière correspondance, je me suis procuré une carte conduisant à une pièce non détruite de la grande bibliothèque d'Alexandrie ! Bien que les options précédentes subsistent – un gros volume ici à [Root.Capital.GetName], un rouleau de parchemin à [temple_site.GetName] et une tablette à [ruin_site.Holder.TopLiege.PrimaryTitle.GetName] – je dirais que cette occasion est trop importante pour la laisser passer.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];An [Root.GetFromThisHermeticsRank] [Root.GetFirstName],\nich habe wunderbare Neuigkeiten! Seit unserer letzten Korrespondenz bin ich in den Besitz einer Karte gelangt, die zu einer unzerstörten Kammer der Großen Bibliothek von Alexandria führt! Obzwar uns die vorherigen Optionen – ein Buch hier in [Root.Capital.GetName], eine Schriftrolle in [temple_site.GetName] und eine Tafel in [ruin_site.Holder.TopLiege.PrimaryTitle.GetName] – weiterhin offen stehen, halte ich diese Gelegenheit für zu bedeutend, um sie ungenutzt verstreichen zu lassen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;[Root.GetFromThisHermeticsRank] [Root.GetFirstName]:\n¡Tengo buenísimas noticias! Desde nuestra última correspondencia, he adquirido un mapa que dirige a una cámara aún existente de la gran Biblioteca de Alejandría. Aunque aún nos quedan las opciones anteriores (un libro aquí en [Root.Capital.GetName], un pergamino en [temple_site.GetName] y una tablilla en [ruin_site.Holder.TopLiege.PrimaryTitle.GetName]), diría que esta oportunidad es demasiado buena como para pasarla por alto.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTOPTA_MNM_1420;Excellent indeed! We shall go to Valyria!;Excellente en effet ! Nous irons à Alexandrie !;Fürwahr ausgezeichnete Kunde! Machen wir uns auf den Weg nach Alexandria!;;¡Es verdaderamente excelente! ¡Iremos a Alejandría!;;;;;;;;;x
EVTOPTA_MNM_1420_TT;You and §Y[From.GetTitledFirstName]§! set off on an expedition to Valyria, hoping to find the ruins of the Great Library.\n;Vous partez avec [From.Get_le_TitledFirstNameJ] pour une expédition à Alexandrie, dans l'espoir de trouver les ruines de la Grande Bibliothèque.\n;Ihr und §Y[From.GetTitledFirstName]§! brecht zu einer Expedition nach Alexandria auf, in der Hoffnung, die Ruinen der Großen Bibliothek zu finden.\n;;§Y[From.GetTitledFirstName]§! y tú partís de expedición a Alejandría esperando encontrar las ruinas de la Biblioteca Real.\n;;;;;;;;;x
EVTTITLE_MNM_1422;The Tablet;La Table d'Émeraude;Tabula Smaragdina;;Tabula Smaragdina;;;;;;;;;x
EVTDESC_MNM_1422;When we found the dragon engraved door to the chamber, we could hardly believe our eyes. [From.GetSocietyRank] [From.GetFirstName] and I had nearly given up. That day would be the very last of our search, we had decided, so our discovery must surely have been a miracle! My hands were shaking as I, alongside the servants, cleared the last rubble and heaved the door open.\n\nLantern held high over our heads, my colleague and I entered first. The faint light fell on countless pots and chests, elaborate wall paintings and a great valyrian forge. Something else reflected the light from deep within the chamber, something a deep black... [From.GetFirstName]'s breaths were quick and shallow. 'It.... it cannot be!';Quand nous avons trouvé la porte sculptée menant à la pièce, nous pouvions à peine en croire nos yeux. [From.Get_Le_SocietyRank] [From.GetFirstName] et moi avions presque abandonné. Nous avions décidé que ce jour serait le dernier de nos recherches, alors notre découverte devait sûrement être un miracle ! Mes mains tremblaient alors que je déblayais les derniers décombres avec les serviteurs puis ouvrais la porte.\n\nUne lanterne tenue bien en hauteur, mon collègue et moi entrâmes en premier. La faible lumière éclaira d'innombrables pots et coffres, des peintures murales élaborées et une grande forge. Quelque chose d'autre reflétait la lumière depuis le fond de la pièce, quelque chose d'un vert éclatant... Les respirations de [From.GetFirstName] étaient rapides et peu profondes. « Ce... ce n'est pas possible ! »;"Als wir die gravierte Tür zur Kammer fanden, konnten wir unseren Augen kaum glauben. [From.GetSocietyRank] [From.GetFirstName] und ich hätten fast aufgegeben. Da wir bereits beschlossen hatten, dass dieser Tag der letzte unserer Suche sein solle, muss unsere Entdeckung fürwahr ein göttliches Wunder gewesen sein! Mir zitterten die Hände, als ich an der Seite der Diener den letzten Schutt wegräumte und die Tür aufstemmte.\n\nMit hoch über unseren Köpfen gehaltenen Laternen betraten mein Kollege und ich als Erste den Raum. Das schwache Licht fiel auf unzählige Töpfe und Truhen, kunstreiche Wandgemälde und einen gewaltigen Schmiedeofen. Noch etwas anderes tief im Innern der Kammer warf das Licht zurück, etwas leuchtend Grünes... [From.GetFirstName] atmete sehr schnell und flach. ""Das... das ist nicht möglich!""";;"Cuando encontramos la puerta tallada de entrada a la cámara, no podíamos creer lo que estábamos viendo. [From.GetSocietyRank] [From.GetFirstName] y yo estábamos a punto de perder la esperanza. Habíamos decidido que ese sería el último día de nuestra búsqueda, ¡así que nuestro descubrimiento debió de ser un milagro divino! Me temblaban las manos mientras los sirvientes y yo apartábamos los últimos escombros y abríamos la puerta tirando de ella.\n\nMi colega y yo entramos en primer lugar con la linterna sostenida sobre nuestras cabezas. La tenue luz caía sobre numerosas vasijas y cofres, elaborados murales y una gran forja. Algo más reflejaba la luz desde la profundidad de la cámara, algo de un verde muy vivo... [From.GetFirstName] respiraba entrecortadamente. No... ¡No puede ser!.""";;;;;;;;;x
EVTOPTA_MNM_1422;Finally, the deepest secrets of Old Valyria shall be mine!;Enfin, les plus grands secrets d'Hermès Trismégiste seront miens !;Endlich werden die größten Geheimnisse von Hermes Trismegistos mein sein!;;¡Los secretos más impenetrables de Hermes Trimegisto al fin serán míos!;;;;;;;;;x
EVTOPTA_MNM_1423;Do my eyes deceive me, or are those symbols runes?;Je rêve ou ces symboles sont des hiéroglyphes ?;Spielen meine Augen mir einen Streich? Oder handelt es sich bei diesen Symbolen tatsächlich um Hieroglyphen?;;¿Me engañan mis ojos, o eso son jeroglíficos?;;;;;;;;;x
EVTDESC_MNM_1425;[From.GetSocietyRank] [From.GetFirstName] and I searched every shelf and chest in the dusty old shop. For days on end we did nothing but breathe dust and leaf through boring old texts. They were all full of nonsense! On the fourth day, I was thus incredibly surprised to lay my eyes on the symbols of the Citadel!;[From.GetSocietyRank] [From.GetFirstName] et moi avons fouillé chaque étagère et chaque coffre dans la vieille boutique poussiéreuse. Pendant des jours, nous n'avons fait que respirer de la poussière et feuilleter de vieux textes ennuyeux. Ils étaient remplis de bêtises ! Le quatrième jour, j'étais donc incroyablement surpris[Root.GetNoneE] de tomber sur les symboles des Trois Principaux !;[From.GetSocietyRank] [From.GetFirstName] und ich durchsuchten jedes Fach und jede Truhe in dem staubigen, alten Laden. Tagelang atmeten wir den Staub alter Schriftrollen, als wir uns durch alte, langatmige Texte kämpften. Sie enthalten nichts weiter als Unsinn! Insofern war ich aufs Höchste überrascht, als ich am vierten Tag tatsächlich auf die Symbole der drei Urmaterien stieß!;;[From.GetSocietyRank] [From.GetFirstName] y yo buscamos por cada estante y cofre de la vieja y polvorienta tienda. Durante varios días, no respiramos nada más que polvo y páginas de viejos y aburridos libros. ¡Estaban llenos de sandeces! Al cuarto día, me sorprendió enormemente posar la mirada sobre los símbolos de las Tres Bases.;;;;;;;;;x
EVTDESC_MNM_1426_A;My misgivings arose early after our arrival in the ruins of Valyria, but [From.GetSocietyRank] [From.GetFirstName] insisted that we must have misinterpreted the map. After every failure, [From.GetSheHe] had a new idea. A suspicion crept upon me... What if the map was forged, and [From.GetFirstName] knew? Was the blasted expedition a plot to ruin me?!;Mes inquiétudes se sont manifestées peu de temps après notre arrivée à Alexandrie, mais [From.Get_le_SocietyRank] [From.GetFirstName] a affirmé que nous avions mal interprété la carte. Après chaque échec, [From.GetIlElle] avait une nouvelle idée. J'ai commencé à avoir des soupçons... Et si la carte était falsifiée, et que [From.GetFirstName] le savait ? Serait-ce un complot visant à me ruiner ?;Mein Ungemach begann schon nach unserer Ankunft in Alexandria, aber [From.GetSocietyRank] [From.GetFirstName] bestand darauf, dass wir die Karte missverstanden hatten. Jedes Mal, wenn wir scheiterten, hatte [From.GetSheHe] eine neue Idee. In mir regte sich ein Verdacht... Was, wenn die Karte eine Fälschung wäre und [From.GetFirstName] mich mit dieser Expedition ruinieren will?;;Yo había empezado a dudar poco después de llegar a Alejandría, pero [From.GetSocietyRank] [From.GetFirstName] insistía en que debíamos de habernos equivocado al interpretar el mapa. Después de cada fracaso, a [From.GetFirstName] se le ocurría otra idea. Comencé a sospechar... ¿Y si el mapa era falso y [From.GetFirstName] lo sabía? ¡¿Era esta expedición condenada al fracaso un complot para arruinarme?!;;;;;;;;;x
quest_hermetics_find_text;Find a Scholarly Text;Trouver un texte des Hermétistes;Findet einen hermetischen Text;;Encontrar una obra hermética;;;;;;;;;x
quest_hermetics_find_text_desc;Your colleague [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] has found a letter detailing the possible locations of some great old works of knowledge. A deal has been struck – [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] shall share the contents of the letter with you, and you shall fund the expedition.;Votre collègue, [FromFrom.Get_le_SocietyRank] [FromFrom.GetFirstName], a trouvé une lettre détaillant les endroits possibles de certains anciens travaux d'hermétisme. Un marché a été conclu – [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] partagera le contenu de la lettre avec vous, et vous financerez l'expédition.;Euer Kollege [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] hat einen Brief gefunden, in dem der mögliche Aufbewahrungsort verschiedener alter und wichtiger hermetischer Texte beschrieben ist. Eine Einigung wurde erzielt: [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] wird den Inhalt des Briefs mit Euch teilen, während Ihr im Gegenzug die Expedition finanzieren werdet.;;Tu colega [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] ha encontrado una carta en la que se detallan las posibles ubicaciones de algunas de las grandes obras del hermetismo. Hay posibilidades de sellar un trato: [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] compartirá el contenido de la carta contigo si tú financias la expedición.;;;;;;;;;x
quest_hermetics_find_text_tooltip;If §Y[Root.GetTitledFirstName]§! sets out on one of the expeditions suggested by §Y[From.GetTitledFirstName]§! and finds an old scholarly text, the mission is completed.;Si [Root.Get_le_TitledFirstNameJ] mène une des expéditions suggérées par [From.Get_le_TitledFirstNameJ] et trouve un ancien texte des Hermétistes, la mission sera remplie.;Wenn §Y[Root.GetTitledFirstName]§! eine Expedition, so wie sie von §Y[From.GetTitledFirstName]§! vorgeschlagen wurde, unternimmt und einen alten, hermetischen Text findet, ist die Mission abgeschlossen.;;Si §Y[Root.GetTitledFirstName]§! sale en alguna de las expediciones sugeridas por §Y[From.GetTitledFirstName]§! y encuentra alguna obra hermética antigua, completarás la misión.;;;;;;;;;x
brew_happiness_potion;Brew Milk of the Poppy;Préparer une potion d'eudaimonia;Trank von Eudaimonia brauen;;Elaborar poción de eudemonía;;;;;;;;;x
brew_happiness_potion_desc;As a [From.GetSocietyRank] of [From.Society.GetName], §Y[From.GetTitledFirstName]§! can brew Milk of the poppy to raise low spirits.;En tant qu[From.Get_e_SocietyRank] [From.Get_du_Society], [From.Get_le_TitledFirstNameJ] peut préparer un breuvage magique qui chasse la déprime.;"Als [From.GetSocietyRank] des ""From.Society.GetName]""-Zirkels kann §Y[From.GetTitledFirstName]§! einen Trank brauen, der die Gemüter hebt.";;Como [From.GetSocietyRank] de [From.Society.GetName], §Y[From.GetTitledFirstName]§! puede elaborar una poción para levantar el ánimo.;;;;;;;;;x
EVTDESC_MNM_1400;I brewed the Milk of the poppy just like the enciphered recipe dictated. Mere seconds after it passed my lips a wave of pleasurable sensations rolled over me! While the peak of my bliss was short-lived, that first rush must have washed away the dispiriting darkness that has plagued me for so long.;J'ai préparé le breuvage magique en suivant la recette. Quelques secondes après l'avoir bu, une vague de sensations agréables m'envahit ! Bien que le sommet de ma félicité ait été de courte durée, cette première gorgée a emporté les mauvaises humeurs qui m'ont tracassé pendant si longtemps.;Ich habe den Trank genau nach der vorgeschriebenen verschlüsselten Rezeptur gebraut. Kaum hatte ich ihn getrunken, wurde ich von einer Welle angenehmer Empfindungen durchströmt! Obzwar der Gipfel der Glückseligkeit nur von kurzer Dauer war, muss diese erste Welle die entmutigende Finsternis hinweggeschwemmt haben, die mich so lange geplagt hatte.;;He elaborado la poción tal y como indicaba la receta codificada. Escasos segundos después de pasar por mis labios, me dominó una oleada de sensaciones placenteras. Aunque la cumbre de mi gozo fue breve, esa primera sensación debió de erradicar la lóbrega oscuridad que me atormentó durante tanto tiempo.;;;;;;;;;x
EVTDESC_MNM_1401;I do not mean to meddle, [Root.GetTitledFirstName], but you do not seem to be well,' says [From.GetTitledFirstName], concern tinting [From.GetHerHis] voice. 'In my studies, I have unveiled a secret to raise low spirits and bring about happiness.' [From.GetSheHeCap] offers me a flask containing Milk of the poppy.;« Je ne veux pas me mêler de ce qui ne me regarde pas, [Root.Get_le_TitledFirstName], mais vous ne semblez pas aller bien », dit [From.Get_le_TitledFirstName] d'une voix inquiète. « Dans mes études, j'ai découvert comment chasser la déprime et apporter le bonheur ». [From.GetIlElleCap] m'offre un flacon contenant un liquide non identifiable.;"Ich möchte nicht vorwitzig erscheinen, [Root.GetTitledFirstName], aber Ihr scheint nicht recht wohlauf zu sein, sagt [From.GetTitledFirstName] mit einem besorgten Ton in der Stimme. ""Bei meinen Forschungen habe ich ein Geheimnis entdeckt, das Niedergeschlagenheit vertreibt und Glückseligkeit herbeiführt"", sagt [From.GetSheHe] und bietet mir ein Fläschchen mit einer unbekannten Flüssigkeit an.";;"No pretendo entrometerme, [Root.GetTitledFirstName], pero no pareces estar bien, dice [From.GetTitledFirstName] con voz preocupada. Mis estudios han desvelado un secreto para aliviar el decaimiento y traer felicidad"", dice mientras me ofrece un frasco que contiene un líquido irreconocible.""";;;;;;;;;x
EVTOPTB_MNM_1401_TT;Refuse to drink the Milk of the poppy;Vous refusez de boire le breuvage magique.;Weigert Euch, von dem Trank zu kosten.;;Niégate a beber la poción.;;;;;;;;;x
EVTDESC_MNM_1402;I brewed the Milk of the poppy just like the enciphered recipe dictated. [From.GetTitledFirstName] gratefully accepted my help and as soon as [From.GetSheHe] drank my concoction, I could see a change in [From.GetHerHim]. Now the light has returned to [From.GetHerHis] eyes!;J'ai préparé le breuvage magique tel que décrit dans la recette. [From.Get_Le_TitledFirstName] a accepté mon aide et dès qu'[From.GetIlElle] a bu ma concoction, j'ai pu percevoir un changement en [From.GetLuiElle]. Maintenant la lumière brille de nouveau dans ses yeux !;Ich habe den Trank genau nach der vorgeschriebenen verschlüsselten Rezeptur gebraut. [From.GetTitledFirstName] nahm meine Hilfe dankbar an und sobald [From.GetSheHe] mein Gebräu getrunken hatte, konnte ich sehen, wie sich [From.GetHerHis] Gemüt veränderte. Jetzt ist das Licht wieder in [From.GetHerHis]en Augen zurückgekehrt!;;He elaborado la poción tal y como indicaba la receta codificada. [From.GetTitledFirstName] agradeció y aceptó mi ayuda y, nada más beberse mi brebaje, vi cómo le cambiaba la cara. ¡Ahora la luz ha vuelto a su mirada!;;;;;;;;;x
EVTDESC_MNM_1403;For a while I felt like nothing could extinguish the renewed sense of joy and purpose I gained after drinking the Milk of the poppy. It seems as if I was mistaken. Life and duty wears one down and I am no exception. There is nothing more, no great secret to uncover. Just toil and anguish, every day until my last.;J'ai pensé durant un temps que rien ne pourrait éteindre le sentiment retrouvé de joie et d'ambition acquis depuis la consommation du breuvage magique. Il semble que je me sois trompé[Root.GetNoneE]. La vie et les responsabilités comportent des difficultés, et je ne suis pas une exception. Il n'y a rien de plus, aucun grand secret à découvrir. Simplement de la fatigue et de l'angoisse, chaque jour jusqu'à mon dernier.;Eine Weile kam es mir so vor, als könne nichts das erneuerte Gefühl von Freude und Erfüllung auslöschen, das ich durch das Einnehmen des Trankes gewonnen hatte. Wie es scheint, hatte ich mich getäuscht. Das Leben und die Pflicht zermürben nun einmal das Gemüt und ich bin da keine Ausnahme. Es gibt nichts weiter, kein großes Geheimnis, das es zu entschleiern lohnt. Nur Mühsal und Verzweiflung, Tag für Tag, bis an mein Lebensende.;;Por un momento sentí como si nada pudiese extinguir la renovada sensación de alegría y resolución que obtuve después de beber la poción. Parece que me equivoqué. La vida y el deber lo desgastan a uno, y yo no soy una excepción. Ya no hay nada más. No quedan secretos por descubrir. No hay más que trabajo y angustia hasta el último de mis días.;;;;;;;;;x
EVTDESC_MNM_1460;While I am certainly a great scholar with several fine discoveries to my name, I am not too proud to collaborate with like-minded maesters. I have contemplated hosting some of my colleagues from [Root.Society.GetName] for an intellectual gathering.;Bien que je sois certainement un[Root.GetNoneE] grand[Root.GetNoneE] érudit[Root.GetNoneE] avec plusieurs découvertes intéressantes à mon actif, je n'aurais pas l'arrogance de refuser de collaborer avec des collègues du même état d'esprit. J'ai envisagé d'accueillir certains de mes collègues [Root.Get_du_Society] pour une réunion intellectuelle.;Obzwar ich unbestritten ein großer Gelehrter bin und schon mehrere wichtige Entdeckungen gemacht habe, bin ich nicht zu hochmütig dazu, mit gleichgesinnten Kollegen zusammenzuarbeiten. Ich habe erwogen, einige meiner Kollegen aus dem [Root.Society.GetName]-Zirkel zu einer von mir veranstalteten Versammlung von Gelehrten einzuladen.;;Aunque no cabe duda de que se me atribuyen varios descubrimientos excelentes, no me enorgullece colaborar con colegas afines. He contemplado la posibilidad de recibir a varios de mis colegas de [Root.Society.GetName] para un encuentro intelectual.;;;;;;;;;x
EVTOPTA_MNM_1461;Our work shall be a great tribute to the Citadel!;Notre travail sera un grand hommage à Hermès !;Unsere Arbeit soll ein großer Tribut an Hermes werden!;;¡Nuestro trabajo será un gran tributo a Hermes!;;;;;;;;;x
EVTOPTA_MNM_1476;By the [Root.Religion.GetHighGodName]!;Eurêka !;Heureka!;;¡Eureka!;;;;;;;;;x
