#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#events;;;;;;;;;;;;;;x
EVTDESCreligious.305;[From.GetTitledFirstName] was clearly upset and angry at being forced to join the the priesthood of [Root.Religion.GetName], and in doing so forgoing inheritance and family. On the way to the temple, [From.GetSheHe] managed to escape [From.GetHerHis] escort, and has taken refuge in another land.;[From.GetTitledFirstName] était clairement en colère d'avoir été forcé(e) à rejoindre le clergé de [Root.Religion.GetName], le(a) privant ainsi de son héritage et de la possibilité de fonder une famille. Sur le chemin du temple, [From.GetSheHe] a réussi à échapper à son escorte et s'est réfugié sur d'autres terres.;;;[From.GetTitledFirstName] estaba realmente enfadado por haber sido obligado a unirse al Templo de R'hllor renunciando a la herencia y a tener familia. De camino al templo, ha logrado escaparse de la escolta, y se ha refugiado en otra tierra.;;;;;;;;;x
EVTOPTAreligious.305;[From.GetSheHeCap] was always too wilful;[From.GetSheHeCap] a toujours été obstiné(e);;;Siempre fue muy obstinado;;;;;;;;;x
EVTDESCreligious.50;The whores of [Root.Capital.GetName] are a blight on the holy, temptations to the weak who have no control of their base desires. To please the Gods, perhaps prostitution should outlawed, with all the whores and their children cast out?;Les prostituées souillent [Root.Capital.GetName], elles sont une tentation pour le faible qui ne peut contrôler ses bas instincts. Pour plaire aux Dieux, il serait bon d'interdire la prostitution et de bannir les putains et leurs enfants.;;;Las putas de [Root.Capital.GetName] son una plaga para los hombres santos, tentándoles constantemente con el deseo. Para complacer a los Dioses, deberíamos prohibir la prostitución, expulsando a todas las prostitutas y a sus bastardos?;;;;;;;;;x
EVTOPTAreligious.50;The Gods command it thus!;Telle est la volonté des Dieux !;;;Tal es la voluntad de los dioses!;;;;;;;;;x
prostitution_illegal;Prostitution Outlawed;Prostitution interdite;;;Prostitución Ilegal;;;;;;;;;x
opinion_outlawed_prostitution;Outlawed Prostitution;Prostitution interdite;;;Prostitución ilegalizada;;;;;;;;;x
EVTOPTBreligious.50;No, it will cause too much trouble;Non, cela va causer trop de troubles;;;No, esto causará demasiados problemas;;;;;;;;;x
EVTDESCreligious.51;[Root.GetTitledFirstName], prostitution is hereby prohibited in [From.Capital.GetName], all whores and their children to be immediately expelled. All those who partake in such sinful acts shall henceforth suffer the judgement of both me and The Gods themself.\n\nSigned in Sight of The Gods,\n[From.GetTitledFirstNameNoRegnal] of House [From.GetOnlyDynastyName], the [From.GetRegnalOrdinal] of [From.GetHerHis] name;[Root.GetTitledFirstName], la prostitution est désormais interdite à [From.Capital.GetName], toutes les putains et leurs enfants doivent être immédiatement expulsés. Tous ceux qui oseront encore s'adonner à cet abominable commerce devront affronter ma colère et celle des Dieux.\n\nA la lumière des Dieux,\n[From.GetTitledFirstNameNoRegnal] de la Maison [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] du nom;;;[Root.GetTitledFirstName], la prostitución queda terminantemente prohibida en [From.Capital.GetName]. Todas las putas y sus hijos serán expulsados inmediatamente. Todos los que usen sus servicios para disfrutar de actos pecaminosos, a partir de hoy serán sometidos a mi juicio y al de los dioses.\n\nFirmado a la luz de los dioses,\n[From.GetTitledFirstName] de la Casa [From.GetOnlyDynastyName];;;;;;;;;x
EVTOPTAreligious.51;Does [From.GetSheHe] not realise the trouble this will cause?;Réalise-t-[From.GetSheHe] les troubles que cela va causer ?;;;¿No se da cuenta de que esto causará más problemas?;;;;;;;;;x
EVTDESCreligious.53;One of my predecessors outlawed prostitution in [Root.Capital.GetName], casting all of the whores out. This has led to both increased tensions and loss of revenue. Perhaps this action should be reversed?;L'un de mes prédecesseurs a interdit la prostitution à [Root.Capital.GetName], et a banni toutes les putains. Cela a accru les tensions et provoqué une baisse des revenus. Peut-être devrais-je revenir sur cette décision ?;;;Uno de mis predecesores ilegalizó las prostitución en [Root.Capital.GetName], expulsando a todas las putas. Esto ha aumentado las tensiones y ha disminuido los ingresos. ¿Quizá haya que revertir esta decisión?;One of my predecessors outlawed prostitution in [Root.Capital.GetName], casting all of the whores out. This has led to both increased tensions and loss of revenue. Perhaps this action should be reversed?;;;;;;;;x
EVTOPTAreligious.53;Yes, legalise it once more;Oui, légalisons à nouveau la prostitution.;;;Sí, legalizadla de nuevo.;;;;;;;;;x
opinion_legalised_prostitution;Legalised Prostitution;Prostitution légalisée;;;Prostitución legalizada;;;;;;;;;x
EVTOPTBreligious.53;No, it was a good idea;Non, c'était une bonne idée;;;No, fue una buena idea;;;;;;;;;x
EVTDESCreligious.54;The poorfolk of [Root.Capital.GetName] suffer greatly, struggling to eat and survive. Surely it is my duty, given by The Gods, to help them? Granting a loaf of bread daily to every man and woman would do this, and prove to The Gods my piety and worth. ;Les petites gens de [Root.Capital.GetName] souffrent grandement, luttant pour se nourrir et survivre. Il est sûrement de mon devoir de leur venir en aide ? Offrir une miche de pain à chaque homme et chaque femme pourrait mettre fin à leur souffrance et être une preuve de ma piété envers les Dieux.;;;El pueblo llano de [Root.Capital.GetName] está sufriendo mucho, luchando a diario por comer y sobrevivir. Es mi deber ayudarles? Dar a cada hombre y mujer una hogaza de pan podría poner fin a su sufrimiento y demostraría mi piedad y valor ante los Dioses.;;;;;;;;;x
EVTOPTAreligious.54;Empty the treasury! Grant them bread!;Qu'on vide les coffres ! Qu'on leur donne du pain !;;;Vaciad las arcas! Dadles pan!;;;;;;;;;x
donated_to_poor;Donations to the Poor;Dons aux pauvres;;;Donaciones para los pobres;;;;;;;;;x
opinion_excessive_donation;Excessive Donations;Dons excessifs;;;Donaciones excesivas;;;;;;;;;x
EVTOPTBreligious.54;They must fend for themselves;Ils doivent se débrouiller par eux-mêmes;;;Ellos deben valerse por sí mismos.;;;;;;;;;x
EVTDESCreligious.55;The Septons of the Faith are a model of devotion. They sacrifice their family ties, vowing to serve The Seven for a lifetime. They make my devotion look poor comparison, but the High Septon says that taking a septon’s vows would elevate me above them all...;Les septons de la Foi sont un modèle de dévotion. Ils sacrifient leurs liens familiaux, vouant leur vie au service des Sept. A côté d'eux ma dévotion semble bien pauvre, mais le Grand Septon dit que si je venais à prononcer les voeux des septons je m'élèverai au dessus de tous...;;;Los Septones de la Fe son un gran modelo de devoción. Sacrifican sus lazos familiares, comprometiéndose a servir a los Siete de por vida. Ellos hacen que mi devoción parezca escasa en comparación, pero el Septón Supremo asegura que si me uno a la Fe y me convierto en Septón, estaría por encima de todos ellos...;;;;;;;;;x
EVTOPTAreligious.55;I pledge to serve the Faith forever more;Je promets de servir la Foi par-dessus tout;;;Me comprometo a servir a la Fe para siempre.;;;;;;;;;x
opinion_took_septons_vows;Took the Vows of a Septon;A prononcé les vœux des septons;;;Ha tomado los votos de Septón;;;;;;;;;x
EVTOPTBreligious.55;A [Root.GetTitle] cannot be a septon;Un(e) [Root.GetTitle] ne peut pas être un septon;;;Un [Root.GetTitle] no puede ser un Septón;;;;;;;;;x
EVTDESCreligious.56;The lords of the realm are beginning to grow uneasy at [From.GetTitledFirstName]'s zealous and erratic actions. The [From.GetTitle] has not only sabotaged [From.GetHerHis] marriage prospects, but [From.GetSheHe] has made sure [From.GetSheHe] will never wed again by taking a septon’s vows, aided and abetted by a High Septon who is becoming increasingly influential.;Les lords du royaume commencent à se sentir mal à l'aise face au zèle de [From.GetTitledFirstName]. Le(a) [From.GetTitle] n'a pas seulement saboté ses projets de mariage, mais [From.GetSheHe] a également fait voeu de ne jamais se marier, comme un septon.  [From.GetSheHeCap] a été grandement influencé par un Grand Septon dont l'influence grandit de jour en jour.;;;Los señores del reino comienzan a inquietarse por las erráticas y fánaticas acciones de [From.GetTitledFirstName]. El [From.GetTitle] no sólo ha saboteado sus perspectivas de matrimonio, sino que ha asegurado que no se casará de nuevo tomando los votos de Septón, todo ello con la complicidad de un Septón Supremo cada vez más poderoso e influyente.;;;;;;;;;x
EVTOPTAreligious.56;[From.GetSheHeCap] seems only concerned with spiritual matters;[From.GetSheHeCap] semble seulement concerné(e) par les affaire religieuses.;;;[From.GetSheHeCap] parece sólo preocupado por los asunto espirituales;;;;;;;;;x
EVTOPTAreligious.56B;This is an insult to my family's honour!;C'est une insulte envers l'honneur de ma famille !;;;Esto es un insulto al honor de mi familia!;;;;;;;;;x
EVTDESCreligious.57;I have come up with a most pious idea for my newest edict. I shall henceforth require the Citadel to use doves, not ravens, to carry their messages. Doves are the bringers of peace, a peace they shall carry thoughout the realm on behalf of The Gods!;J'ai eu une idée des plus pieuses pour mon nouvel édit. Je vais ordonner à la Citadelle d'utiliser des colombes à la place des corbeaux pour porter leurs messages. Les colombes apportent la paix, une paix qu'elles devront apporter à tout le royaume grâce à la volonté des dieux !;;;Tengo en mente algo muy piadoso para mi próximo edicto. De ahora en adelante, pediré a la Ciudadela que usen palomas para mandar mensajes, no cuervos. Las palomas son portadoras de la paz, una paz que llevarán por todo el reino en nombre de los Dioses!;;;;;;;;;x
EVTOPTAreligious.57;The Seven will bless the realm;Les Sept vont bénir le royaume !;;;Los Siete bendecirán al reino;;;;;;;;;x
EVTDESCreligious.58;[Root.GetTitledFirstName], to enable the flow of peace and piety throughout the realm, it is hereby required that the Citadel and all my bannermen use doves, not ravens, to carry their messages.\n\nThis Holy Edict is Signed,\n[From.GetTitledFirstNameNoRegnal] of House [From.GetOnlyDynastyName], the [From.GetRegnalOrdinal] of [From.GetHerHis] name;[Root.GetTitledFirstName], pour s'assurer que la paix et la piété se répandent dans notre royaume, il est désormais demandé à la Citadelle et à mes bannerets de n'utiliser que des colombes à la place des corbeaux pour porter leurs messages.\n\nCe Saint Edit a été promulgué par,\n[From.GetTitledFirstNameNoRegnal] de la Maison [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] du nom;;;[Root.GetTitledFirstName], para fomentar la paz en el reino es necesario que la Ciudadela y todos mis vasallos utilicen a partir de ahora palomos, y no cuervos, para enviar mensajes.\n\nEste Sagrado Edicto está Firmado por,\n[From.GetTitledFirstName] de la Casa [From.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTAreligious.58;This is ridiculous;C'est ridicule !;;;Esto es ridículo!;;;;;;;;;x
EVTDESCreligious.59;The wanton lust and promiscuity of the women of this realm is scorned and reviled by the Gods. I could enforce chastity by force, but instead I shall encourage it by providing exemptions from taxation for those who ensure the virtue of their daughters...through the judicious use of chastity belts!;Les Dieux vomissent la luxure qui sévit dans ce royaume. Je pourrais promouvoir la chasteté par la force, mais il serait peut-être plus judicieux d'offrir des exemptions fiscales à ceux qui s'assurent de la vertu de leurs filles... par la judicieuse utilisation de ceintures de chasteté ! ;;;La lujuria desenfrenada y la promiscuidad de las mujeres del reino es despreciada por los Dioses. Podría hacer que sean castas por la fuerza, pero en vez de eso otorgaré exenciones de impuestos a aquellos padres que aseguren la virtud de sus hijas… a través del uso estricto de cinturones de castidad!;;;;;;;;;x
EVTOPTAreligious.59;We shall all be blessed;Nous serons tous bénis;;;Todos seremos bendecidos;;;;;;;;;x
EVTDESCreligious.60;[Root.GetTitledFirstName], the sinful and lustful nature of our realm's women has long been a problem. So, to encourage more pious behaviour, I hereby offer tax exemptions for those who ensure the virtue of their daughters through the strict use of chastity belts.\n\nThis Holy Edict is Signed,\n[From.GetTitledFirstNameNoRegnal] of House [From.GetOnlyDynastyName], the [From.GetRegnalOrdinal] of [From.GetHerHis] name;[Root.GetTitledFirstName], le vice et la luxure des femmes du royaume ont toujours été un problème. Aussi, pour encourager les sentiments les plus pieux, ai-je décidé d'offrir des exemptions fiscales à ceux qui s'assurent de la vertu de leurs filles en faisant usage des ceintures de chasteté.\n\nCe Saint Edit a été promulgué par,\n[From.GetTitledFirstNameNoRegnal] de la Maison [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] du nom;;;[Root.GetTitledFirstName], el pecado y la lujuria de las mujeres del reino han sido durante mucho tiempo un gran problema. Por tanto, para fomentar un comportamiento más piadoso, por la presente ofrezco exenciones de impuestos a todos aquellos que aseguren la virtud de sus hijas mediante el uso estricto de cinturones de castidad.\n\nEste Sagrado Edicto está Firmado por,\n[From.GetTitledFirstName] de la Casa [From.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTAreligious.60;Surely [From.GetSheHe] has more important matters to address?;N'y aurait-il pas d'affaires plus importantes et plus urgentes ?;;;¿No hay asuntos más importantes y urgentes que tratar?;;;;;;;;;x
EVTOPTBreligious.60;Well I might as well take advantage!;Voilà un édit dont je pourrai tirer avantage !;;;Bueno, puede que yo también pueda aprovecharme!;;;;;;;;;x
chastity_belt;Chastity Belt;Ceinture de chasteté;;;Cinturón de castidad;;;;;;;;;x
EVTDESCreligious.61;The maesters study their books and scrolls, full of unpious and unholy teachings. Many contain ribald and scandalous content, others sinful untruths. Septon Barth’s 'Unnatural History' in particular is full of wicked and evil blasphemies. Surely they should all be burned?!;Les mestres étudient leurs livres et leurs parchemins qui sont remplis d'enseignements impis. De nombreux ouvrages contiennent des passages scandaleux et grivois, voire de coupables mensonges. En particulier « l'Histoire surnaturelle » de septon Barth qui contient de nombreux blasphèmes démoniaques. Nous devons brûler tous ces ouvrages !;;;Los maestres estudian libros y pergaminos repletos de enseñanzas oscuras y blasfemias. Muchos contienen textos obscenos y escandalosos, y otros están llenos de falsedades pecaminosas. 'Historia antinatural', del Septón Barth, es un libro particularmente perverso y blasfemo. ¡Han de ser quemados!;;;;;;;;;x
opinion_burned_books;Burned Books;Livres brûlés;;;Libros quemados;;;;;;;;;x
EVTOPTAreligious.61;Study of them shall be made punishable by death!;L'étude de ces ouvrages devrait être puni de mort !;;;El estudio de esas blasfemias debe ser castigado con la muerte!;;;;;;;;;x
EVTOPTBreligious.61;No, destroying knowledge is a painful thing;Non, détruire le savoir est quelque chose de terrible;;;No, destruir el conocimiento escrito es un error;;;;;;;;;x
EVTDESCreligious.62;[From.GetTitledFirstName]'s zealous edicts have taken an unfortunate turn. [From.GetSheHeCap] has started burning books that [From.GetSheHe] deems blasphemous, including Maester's scrolls and other harmless ribald stories. Septon Barth’s 'Unnatural History', a work of one of the brightest minds in the Seven Kingdoms, has even been outlawed and burnt. Much lore and knowledge has been lost.;Les édits zélés de [From.GetTitledFirstName] ont pris un tour malheureux. [From.GetSheHeCap] a commencé à brûler les livres qu'[From.GetSheHe] trouve blasphématoires, y compris les parchemins des mestres et quelques d'inoffensives petites histoires grivoises. « l'Histoire surnaturelle » de septon Barth, le travail de l'un des esprits les plus brillants des Sept Couronnes, a été interdit et brûlé. Nombre de connaissances ont été perdues.;;;Los fanáticos edictos de [From.GetTitledFirstName] han tomado un giro desafortunado. Ha comenzado a quemar los libros que considerada blasfemos, incluyendo pergaminos de maestres y otras inofensivas historias obscenas. La 'Historia antinatural' del Septón Barth, una obra escrita por una de las mentes más brillantes de Poniente, también ha sido prohibida y quemada en la hoguera. Muchas tradiciones y conocimientos se han perdido para siempre.;;;;;;;;;x
EVTOPTAreligious.62;The [From.GetTitle] is clearly mad;Le(a) [From.GetTitle] est clairement fou(olle);;;El [From.GetTitle] está claramente loco.;;;;;;;;;x
send_daughter_to_silent_sisters;Send to Silent Sisters;Envoyer votre fille chez les Sœurs du Silence.;;;Enviar hija a las Hermanas Silenciosas;;;;;;;;;x
send_daughter_to_silent_sisters_desc;Send [This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] to the silent sisters.;Envoyer [This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] chez les Sœurs du Silence.;;;Enviar a [This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] a las Hermanas Silenciosas;;;;;;;;;x
EVTDESCreligious.300;You have sent your daughter to the Silent Sisters.;Vous avez envoyé votre fille chez les Sœurs du Silence.;;;Has enviado a tu hija a las Hermanas Silenciosas;;;;;;;;;x
EVTDESC2101001;Your father has decided to send you to the Silent Sisters.;Votre père a décidé de vous envoyer chez les Sœurs du Silence.;;;Tu padre ha decidido enviarte a las Hermanas Silenciosas;;;;;;;;;x
silent_sister;Silent Sister;Sœur du Silence;;;Hermana Silenciosa;;;;;;;;;x
silent_sister_desc;This character has dedicated her life to honoring the dead and fallen.;Ce personnage a dédié sa vie aux services des morts.;;;Este personaje ha dedicado su vida a honrar a las muertos, jurando votos de silencio y castidad en honor al Desconocido.;;;;;;;;;x
EVTDESC20002;The recent conversion of [converted_province.GetName] to [Root.Religion.GetName] has caused great unrest in the unfaithful parts of your realm. Both noble and pesant alike feel threatened.;La conversion récente de [converted_province.GetName] au culte de [Root.Religion.GetName] a causé beaucoup d'agitation dans les les parties infidèles de votre royaume. Les nobles comme les paysans se sentent menacés.;;;La reciente conversión de [converted_province.GetName] a [Root.Religion.GetName] ha causado un gran malestar entre los infieles del reino. Tanto nobles como plebeyos se sienten igualmente amenazados.;;;;;;;;;x
EVTOPTA20002;They will understand eventually;Ils finiront par comprendre;;;Acabarán entendiéndolo.;;;;;;;;;x
TOOLTIPreligious_unrestREALM;All non-[Root.Religion.GetName] provinces in [Root.GetTitledFirstName]'s realm experience religious unrest for 5 years\n;Toutes les provinces ne croyant pas en [Root.Religion.GetName] au sein du royaume de [Root.GetTitledFirstName] subissent de l'agitation religieuse pour 5 ans\n;;;Todas las provincias no creyentes de [Root.Religion.GetName] en [Root.GetTitledFirstName] sufrirán malestar religioso durante los próximos 5 años\n;;;;;;;;;x
TOOLTIPreligious_unrestREALMKINGDOM;All non-[Root.Religion.GetName] provinces in [converted_province.Kingdom.GetName] controlled by [Root.GetTitledFirstName] or [From.Liege.GetTitledFirstName] experience religious unrest for 5 years\n;Toutes les provinces ne croyant pas en [Root.Religion.GetName] au sein de [converted_province.Kingdom.GetName] contrôlé par [Root.GetTitledFirstName] ou [From.Liege.GetTitledFirstName] subissent de l'agitation religieuse pour 5 ans\n;;;Todas las provincias no creyentes de [Root.Religion.GetName] en [converted_province.Kingdom.GetName] gobernadas por [Root.GetTitledFirstName] o [From.Liege.GetTitledFirstName] sufrirán malestar religioso durante los próximos 5 años\n;;;;;;;;;x
TOOLTIPreligious_unrestREALMDUCHY;All non-[Root.Religion.GetName] provinces in [converted_province.Duchy.GetName] controlled by [Root.GetTitledFirstName] or [From.Liege.GetTitledFirstName] experience religious unrest for 5 years\n;Toutes les provinces ne croyant pas en [Root.Religion.GetName] au sein de [converted_province.Duchy.GetName] contrôlé par [Root.GetTitledFirstName] ou [From.Liege.GetTitledFirstName] subissent de l'agitation religieuse pour 5 ans\n;;;Todas las provincias no creyentes de [Root.Religion.GetName] en el reino de [converted_province.Kingdom.GetName] gobernadas por [Root.GetTitledFirstName] o [From.Liege.GetTitledFirstName] sufrirán desórdenes religiosos durante los próximos 5 años\n;;;;;;;;;x
opinion_religion_threatened;Religion Threatened;Religion menacée;;;Religión amenazada;;;;;;;;;x
TOOLTIPreligious_revoltABDICATE;[This.GetTitledFirstName] abdicates to a follower of [Root.Religion.GetName] favoured by [Root.GetTitledFirstName]\n;[This.GetTitledFirstName] abdique en faveur d'un croyant de [Root.Religion.GetName] favorisé par [Root.GetTitledFirstName]\n;;;[This.GetTitledFirstName] ha abdicado en favor de un seguidor de [Root.Religion.GetName] escogido por [Root.GetTitledFirstName]\n;;;;;;;;;x
crushed_religious_revolt;Crushed Religious Revolt;Révolte religieuse écrasée;;;Revuelta religiosa aplastada;;;;;;;;;x
islands_rel;Islander Gods;Habitant des Mille-Îles;;;Milisleño;;;;;;;;;x
fish_gods;Fish Gods;Dieux poissons;;;Dioses Pescado;;;;;;;;;x
fish_gods_DESC;The bizare fish headed gods worshipped by the strange peoples of the Thousand Islands;Les divinités bizarres à tête de poisson sont honorés par les peuples étranges des Mille-Îles;;;Los dioses de extrañas cabezas de pescado adorados por las gentes de las Mil Islas.;;;;;;;;;x
GOD_FISH_GODS;The Fish Gods;Les Dieux poissons;;;Los Dioses Pescado;;;;;;;;;x
boash;Boash'i;Boash;;;Boash;;;;;;;;;x
boash_DESC;"Boash, the Blind God, is a deity that was once worshiped in the Valyrian Freehold and the one deity of the Valyrians who settled on Lorath.\n\nRejecting all other deities, the followers of Boash ate no flesh, drank no wine, and walked barefoot through the world, clad only in hair shirts and hides. Their eunuch priests wore eyeless hoods in honor of their god; only in darkness, they believed, would their third eye open, allowing them to see the 'higher truths' of creation that lay concealed behind the world’s illusions. The worshippers of Boash believed that all life was sacred and eternal, that men and women were equal, that lords and peasants, rich and poor, slave and master, man and beast were all alike, all equally worthy, all creatures of god.";Boash, le dieu Aveugle, est une divinité qui fut autrefois vénérée dans les possessions valyriennes et était la divinité des Valyriens établis à Lorath.\n\nRefusant toute autre religion, ils étaient végétariens, ne buvaient pas d'alcool, marchaient pieds nus et se vêtaient de peaux. Les prêtres eunuques portaient des capuches sans yeux en honneur de leur dieu. Ils pensaient que, dans l'obscurité,  le « troisième oeil » s'ouvrirait, leur permettant de voir les grandes vérités de la création qui sont cachées derrière les illusions du monde. Les fidèles de Boash pensaient que toute vie était sacrée et éternelle, que les hommes et les femmes étaient égaux, que lords et paysans, riches et pauvres, maitre et esclave, homme et bête étaient semblables, d'égale valeur et créatures de dieu.;;;"Boash, el Dios Ciego, es una diedad originada en Valyria y Lorath por los colonos que se asentaron en las islas.\n\nRechazando al resto de dioses, los seguidores de Boash no comían carne, no bebían vino, iban andado descalzos y vestían solo con cilicios y cueros. Sus sacerdotes eunucos llevaban capuchas que les tapaban los ojos en honor a su dios; según ellos sería su tercer ojo el que les permitiría ver las verdades superiores de la creación que yacían ocultas tras las ilusiones mundanas. Los adoradores de Boash creían que toda la vida era sagrada y eterna, que los hombres y las mujeres eran iguales, que señores y campesinos, los ricos y los pobres, los esclavos y los amos, los hombres y las bestias: todos semejantes, todos igualmente dignos , todos criaturas de Dios.";;;;;;;;;x
GOD_BOASH;Boash;Boash;;;Boash;;;;;;;;;x
GOD_THE_BLIND_GOD;The Blind God;Le dieu Aveugle;;;El Dios Ciego;;;;;;;;;x
EVTOPTDreligious.3;I will not have my kin waste their talents like that;Je ne veux pas que quelqu'un de mon sang gâche son talent avec ça;;;No quiero que mis parientes desperdicien su talento de esa forma.;;;;;;;;;x
starry_rel;The Church of Starry Wisdom;L’Église de la Sagesse étoilée;;;Iglesia de la Sabiduría Estelar;;;;;;;;;x
starry_wisdom;Starry Wisdom;Sagesse étoilée;;;Sabiduría Estelar;;;;;;;;;x
starry_wisdom_DESC;The Church of Starry Wisdom.  Believed to have been founded long ago during the Golden Empire of the Dawn by the Bloodstone Emperor, who began worshipping a black monolith which fell from the heavens.;L’Église de la Sagesse étoilée.  On pense qu'elle fut fondée par l’empereur de Jaspe de Sang, neuvième et dernier empereur-dieu du mythique Grand Empire de l'Aube de Yi Ti. On dit qu’il jeta à bas les dieux yitiens pour adorer une pierre noire tombée du ciel.;;;Se cree que la Iglesia de la Sabiduría Estelar fue fundada hace miles de años por el Emperador Sanguina del Gran Imperio del Amanecer, que comenzó a adorar a una piedra negra caída del cielo.;;;;;;;;;x
leng_rel;Lengi;Lengii;;;Lenguita;;;;;;;;;x
old_ones;Old Ones;Anciens de Leng;;;Antiguos;;;;;;;;;x
old_ones_DESC;The native Lengi worshipped the Old Ones who they believed inhabited the labyrinths beneath the strange ruins on the island.  From time to time the Old Ones would command the God Empress to make sacrifices to them.;The habitants de Leng vénéraient les Anciens qui d'après eux habitaient les tunnels labyrinthiques situés sous les étranges ruines de l'île.  Parfois, les Anciens demandaient à l'empereur-dieu de leur faire un sacrifice.;;;En el pasado, los lenguitas adoraban a los Antiguos, que creían habitaban los laberintos que recorren las extrañas ruinas de la isla. De vez en cuando los Antiguos mandaban a la Diosa Emperatriz que hiciera sacrificios para ellos.;;;;;;;;;x
GOD_OLD_ONES;The Old Ones;Les Anciens de Leng;;;Los Antiguos;;;;;;;;;x
sothoryos_rel_group;Sothoryi Gods;Sothoryien;;;Sothorí;;;;;;;;;x
sothoryos_rel;The Dark Gods;Les Dieux Sombres;;;Dioses Oscuros;;;;;;;;;x
sothoryos_rel_DESC;The brindled skin of the Sothoryi is thick, often in patterns of brown and white. They are big-boned and massively muscled, with long arms, sloped foreheads, huge square teeth, heavy jaws and coarse black hair. Their broad, flat noses suggest snouts. Sothoryi women are said to be unable to breed with men from Essos or Westeros, only bringing forth stillbirths or malformed offspring.\n\nThe Sothoryi mostly known to the corsairs of the neighbouring Basilisk Isles are those who dwell closest to the sea on the Northern shore, who have learned the Trade Talk. The Ghiscari consider them to be slow of wit but fierce fighters that make good slaves. Farther south, the Sothoryi from these regions are more savage, known for cannibalism and worshiping dark gods with obscene rites. There are also unproven reports of other races and forgotten peoples that were driven out, destroyed, or devoured by the Brindled Men, as well lizard men and eyeless cave-dwellers.;Les Sothoryiens sont surnommés les Hommes Bringés en raison de leur peau mouchetée de blanc et de brun. Ils sont très charpentés, les muscles massifs, les bras longs, le front incliné, de fortes dents carrées, de lourdes mâchoires et de raides cheveux noirs. Leur large nez plat semble un museau, leur peau épaisse, bringée de motifs blanc et brun, évoque le pourceau plus que l’homme. Les Sothoryiennes n’enfantent qu’avec leurs propres hommes, l’union avec ceux d’Essos ou Westeros ne donne que des mort-nés, souvent affreusement difformes.\n\nLes Sothoryiens les plus connus habitent près de la mer et ont appris la langue du commerce. Les Ghiscaris les jugent trop lents d’esprit pour être bons esclaves, mais ce sont de féroces combattants. Plus au sud, les Hommes Bringés sont toujours plus sauvages et barbares. Ils adorent de sombres dieux et sont cannibales. On dit qu’il y eut ici d’autres races (hommes-lézards ou troglodytes sans yeux) mais ce n'est pas prouvé. ;;;"Los índigenas sothoríes son descritos como corpulentos y musculosos, de brazos largos, frente prominente, pelo negro e hirsuto, dientes cuadrados y grandes y mandíbula firme; su nariz chata y ancha que recuerda a un hocico, y su piel gruesa con motas blancas y marrones, características más propias de cerdos que de humanos, son lo que hace que sean conocidos llamados hombres pintos. Las mujeres sothoríes solo son fértiles con varones de su raza; cuando se aparean con hombres extranjeros alumbran a fetos muertos, muchos de ellos deformes..\n\nLos sothoríes que viven en la costa han aprendido a hablar la lengua del comercio. Los ghiscaris los consideran torpes para servir como esclavos, pero bravos luchadores, por lo que los usan como gladiadores en los reñideros. Más al sur desaparece cualquier pequeño vestigio de civilización y los hombres pintos se vuelven aún más bárbaros y salvajes. Estos sothoríes adoran a dioses oscuros en ritos obscenos. Muchos de ellos son caníbales; cuando no pueden alimentarse de enemigos y forasteros, se comen a sus propios muertos. Se cree que antaño hubo otras razas que poblaron el continente, pueblos olvidados a lo que los hombres pintos destruyeron, devoraron o ahuyentaron. Circulan historias sobre hombres lagarto, ciudades perdidas y cavernarios sin ojos, pero no hay pruebas de su existencia.";;;;;;;;;x
restore_high_priest_in_volantis;Restore High Priest to the Red Temple;Restaurer Grand Prêtre au Temple du Maître de la Lumière;;;Restaurar al Sumo Sacerdote del Templo Rojo;;;;;;;;;x
restore_high_priest_in_volantis_desc;The High Priest of R'hllor does not currently own their traditional seat at the Red Temple of Volantis. Restoring him to the temple would please followers of the Lord of Light.;Le Grand Prêtre de R'hllor n'est actuellement pas sur son siège dans le Temple du Maître de la Lumière à Volantis. Le restaurer plaira aux adeptes de R'hllor.;;;El Sumo Sacerdote de R'hllor no posee su tradicional asiento del Templo Rojo de Volantis. Restaurarlo complacerá a los adeptos de R'hllor.;;;;;;;;;x
opinion_restored_high_priest;Restored High Priest's Seat;A restaurer le siège du Grand Prêtre;;;Ha restaurado el asiento del Sumo Sacerdote;;;;;;;;;x
tp_weirwood_tree;Weirwood Tree;Barral;;;Arciano;;;;;;;;;x
tp_weirwood_tree_desc;All you can manage is this single Weirwood.;Tout ce que vous avez est cet unique barral.;;;Sólamente cuentas con un único arciano.;;;;;;;;;x
tp_small_godswood;Small Godswood;Petit bois sacré;;;Pequeño Bosque de Dioses;;;;;;;;;x
tp_small_godswood_desc;Your Weirwood has grown and you've added several to the garden.;Votre barral a grandi et a vous en avez planté quelques autres dans le jardin.;;;Tu arciano ha crecido y has plantado algunos más en el jardín.;;;;;;;;;x
